Workload_ID,    App_ID,SubmitTime,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,ResponseTime,
 2306, 1, 352.034, 352.034, 352.048, 0.014, 27, 352.048, 352.79, 0.742, 1950, 0, 352.79, 352.88, 0.09, 146,     0.846,
 2307, 1, 352.052, 352.052, 352.29, 0.238, 483, 352.29, 353.059, 0.769, 1288, 0, 353.059, 353.083, 0.024, 48,     1.032,
 2308, 1, 352.23, 352.23, 352.24, 0.01, 3, 352.24, 353.039, 0.799, 2418, 0, 353.039, 353.365, 0.326, 652,     1.135,
 2310, 1, 352.473, 352.473, 352.483, 0.01, 15, 352.483, 353.299, 0.816, 1563, 0, 353.299, 353.41, 0.112, 223,     0.937,
 2311, 1, 352.607, 352.607, 352.695, 0.087, 166, 352.695, 353.419, 0.724, 1484, 0, 353.419, 353.429, 0.01, 23,     0.822,
 2312, 1, 352.881, 352.881, 353.016, 0.135, 256, 353.016, 353.74, 0.723, 1184, 0, 353.74, 353.769, 0.029, 59,     0.888,
 2313, 1, 353.058, 353.058, 353.074, 0.016, 32, 353.074, 353.789, 0.715, 1321, 0, 353.789, 353.802, 0.014, 38,     0.745,
 2309, 1, 352.371, 352.371, 352.419, 0.048, 108, 352.419, 353.237, 0.819, 1240, 0, 353.237, 353.838, 0.601, 1202,     1.467,
 2314, 1, 353.14, 353.14, 353.168, 0.027, 55, 353.168, 353.881, 0.713, 1652, 0, 353.881, 353.914, 0.033, 66,     0.773,
 2316, 1, 353.322, 353.322, 353.329, 0.007, 13, 353.329, 354.05, 0.721, 1104, 0, 354.05, 354.092, 0.042, 74,     0.770,
 2315, 1, 353.319, 353.319, 353.322, 0.003, 6, 353.322, 354.05, 0.728, 1028, 0, 354.05, 354.102, 0.052, 92,     0.783,
 2317, 1, 353.351, 353.351, 353.409, 0.058, 90, 353.409, 354.299, 0.89, 1744, 0, 354.299, 354.4, 0.101, 202,     1.049,
 2318, 1, 353.65, 353.65, 353.65, 0, 19, 353.65, 354.55, 0.9, 1449, 0, 354.55, 354.56, 0.01, 13,     0.910,
 2320, 1, 353.728, 353.728, 353.758, 0.029, 59, 353.758, 354.598, 0.84, 1308, 0, 354.598, 354.627, 0.029, 58,     0.898,
 2319, 1, 353.671, 353.671, 353.671, 0, 1, 353.671, 354.55, 0.878, 1238, 0, 354.55, 354.682, 0.132, 264,     1.010,
 2322, 1, 354.129, 354.129, 354.329, 0.2, 383, 354.329, 355.043, 0.714, 1655, 0, 355.043, 355.101, 0.058, 92,     0.972,
 2323, 1, 354.357, 354.357, 354.374, 0.017, 35, 354.374, 355.101, 0.727, 1515, 0, 355.101, 355.141, 0.04, 80,     0.784,
 2321, 1, 354.058, 354.058, 354.083, 0.025, 51, 354.083, 354.813, 0.73, 1340, 0, 354.813, 355.543, 0.73, 1428,     1.485,
 2325, 1, 354.844, 354.844, 354.872, 0.028, 48, 354.872, 355.663, 0.791, 1494, 0, 355.663, 355.676, 0.012, 25,     0.832,
 2324, 1, 354.702, 354.702, 354.902, 0.2, 378, 354.902, 355.881, 0.979, 1491, 0, 355.881, 356.041, 0.16, 321,     1.339,
 2326, 1, 354.941, 354.941, 355.024, 0.083, 137, 355.024, 356.131, 1.107, 1858, 0, 356.131, 356.205, 0.074, 148,     1.264,
 2329, 1, 355.224, 355.224, 355.234, 0.01, 5, 355.234, 356.421, 1.186, 990, 0, 356.421, 356.45, 0.03, 59,     1.226,
 2327, 1, 354.964, 354.964, 355.173, 0.209, 431, 355.173, 356.421, 1.248, 1617, 0, 356.421, 356.474, 0.053, 107,     1.510,
 2332, 1, 355.88, 355.88, 356.091, 0.211, 423, 356.091, 357.175, 1.084, 1653, 0, 357.175, 357.21, 0.035, 70,     1.329,
 2331, 1, 355.722, 355.722, 355.754, 0.032, 65, 355.754, 356.926, 1.172, 1645, 0, 356.926, 357.351, 0.425, 851,     1.629,
 2334, 1, 356.011, 356.011, 356.246, 0.235, 308, 356.246, 357.394, 1.147, 1327, 0, 357.394, 357.418, 0.024, 48,     1.407,
 2335, 1, 356.029, 356.029, 356.341, 0.312, 189, 356.341, 357.425, 1.084, 2206, 0, 357.425, 357.465, 0.04, 59,     1.437,
 2336, 1, 356.113, 356.113, 356.463, 0.35, 244, 356.463, 357.643, 1.181, 1374, 0, 357.643, 357.653, 0.01, 16,     1.540,
 2330, 1, 355.366, 355.366, 355.366, 0, 10, 355.366, 356.879, 1.513, 1665, 0, 356.879, 357.669, 0.79, 1580,     2.302,
 2337, 1, 356.236, 356.236, 356.525, 0.288, 103, 356.525, 357.685, 1.16, 1308, 0, 357.685, 357.715, 0.03, 24,     1.478,
 2339, 1, 356.742, 356.742, 356.752, 0.01, 10, 356.752, 357.934, 1.183, 1547, 0, 357.934, 357.974, 0.039, 79,     1.232,
 2338, 1, 356.269, 356.269, 356.539, 0.27, 2, 356.539, 357.892, 1.354, 1400, 0, 357.892, 358.036, 0.143, 262,     1.767,
 2333, 1, 355.889, 355.889, 357.348, 1.459, 2936, 357.348, 358.186, 0.838, 1576, 0, 358.186, 358.196, 0.01, 13,     2.308,
 2340, 1, 356.926, 356.926, 356.974, 0.047, 82, 356.974, 358.141, 1.168, 1913, 0, 358.141, 358.211, 0.07, 140,     1.285,
 2341, 1, 357.475, 357.475, 357.876, 0.402, 804, 357.876, 358.603, 0.726, 1392, 0, 358.603, 358.742, 0.139, 279,     1.267,
 2342, 1, 357.481, 357.481, 358.14, 0.659, 1331, 358.14, 358.868, 0.728, 1509, 0, 358.868, 358.878, 0.01, 14,     1.397,
 2344, 1, 357.656, 357.656, 358.185, 0.529, 80, 358.185, 358.902, 0.717, 1171, 0, 358.902, 358.953, 0.051, 102,     1.297,
 2345, 1, 357.71, 357.71, 358.211, 0.501, 44, 358.211, 358.94, 0.728, 1496, 0, 358.94, 359.003, 0.064, 127,     1.293,
 2347, 1, 357.94, 357.94, 358.565, 0.625, 5, 358.565, 359.291, 0.726, 1756, 0, 359.291, 359.303, 0.012, 24,     1.363,
 2343, 1, 357.491, 357.491, 358.579, 1.088, 1404, 358.579, 359.311, 0.732, 1642, 0, 359.311, 359.329, 0.017, 51,     1.837,
 2346, 1, 357.833, 357.833, 358.551, 0.718, 681, 358.551, 359.267, 0.716, 1768, 0, 359.267, 359.435, 0.167, 335,     1.602,
 2349, 1, 358.047, 358.047, 358.593, 0.546, 19, 358.593, 359.496, 0.903, 1092, 0, 359.496, 359.511, 0.015, 30,     1.464,
 2350, 1, 358.095, 358.095, 358.647, 0.552, 100, 358.647, 359.53, 0.883, 1065, 0, 359.53, 359.54, 0.01, 10,     1.445,
 2351, 1, 358.127, 358.127, 358.731, 0.603, 149, 358.731, 359.55, 0.819, 1855, 0, 359.55, 359.574, 0.024, 47,     1.447,
 2352, 1, 358.175, 358.175, 358.777, 0.602, 80, 358.777, 359.564, 0.787, 1214, 0, 359.564, 359.574, 0.01, 4,     1.399,
 2353, 1, 358.211, 358.211, 358.801, 0.589, 44, 358.801, 359.752, 0.951, 1347, 0, 359.752, 359.762, 0.01, 8,     1.550,
 2328, 1, 355.173, 355.173, 355.322, 0.149, 276, 355.322, 356.67, 1.347, 1530, 0, 356.67, 360.137, 3.468, 6936,     4.964,
 2354, 1, 359.734, 359.734, 359.744, 0.01, 3, 359.744, 360.465, 0.721, 1838, 0, 360.465, 360.554, 0.089, 178,     0.820,
 2355, 1, 359.932, 359.932, 359.932, 0, 1, 359.932, 360.649, 0.717, 1524, 0, 360.649, 360.659, 0.01, 12,     0.727,
 2348, 1, 357.953, 357.953, 358.838, 0.884, 542, 358.838, 359.802, 0.964, 1511, 0, 359.802, 360.669, 0.867, 1717,     2.715,
 2356, 1, 359.951, 359.951, 359.985, 0.034, 78, 359.985, 360.716, 0.732, 1625, 0, 360.716, 360.726, 0.01, 12,     0.775,
 2357, 1, 360.163, 360.163, 360.163, 0, 3, 360.163, 360.878, 0.715, 1815, 0, 360.878, 360.907, 0.029, 59,     0.745,
 2358, 1, 360.29, 360.29, 360.303, 0.013, 26, 360.303, 361.016, 0.713, 1242, 0, 361.016, 361.026, 0.01, 14,     0.736,
 2359, 1, 360.485, 360.485, 360.485, 0, 6, 360.485, 361.278, 0.793, 768, 0, 361.278, 361.288, 0.01, 1,     0.803,
 2361, 1, 360.819, 360.819, 360.827, 0.008, 7, 360.827, 361.565, 0.738, 1388, 0, 361.565, 361.575, 0.01, 1,     0.755,
 2360, 1, 360.798, 360.798, 360.827, 0.029, 56, 360.827, 361.551, 0.724, 1685, 0, 361.551, 361.636, 0.085, 170,     0.838,
 2363, 1, 361.022, 361.022, 361.104, 0.082, 164, 361.104, 361.826, 0.722, 1899, 0, 361.826, 361.836, 0.01, 3,     0.814,
 2362, 1, 360.918, 360.918, 361.276, 0.358, 718, 361.276, 361.984, 0.708, 1088, 0, 361.984, 361.994, 0.01, 3,     1.076,
 2365, 1, 361.147, 361.147, 361.31, 0.163, 49, 361.31, 362.076, 0.766, 1371, 0, 362.076, 362.188, 0.111, 223,     1.041,
 2366, 1, 361.446, 361.446, 361.497, 0.051, 97, 361.497, 362.206, 0.709, 1267, 0, 362.206, 362.233, 0.027, 54,     0.786,
 2364, 1, 361.066, 361.066, 362.765, 1.698, 3322, 362.765, 363.481, 0.717, 626, 0, 363.481, 363.576, 0.094, 160,     2.510,
 2368, 1, 362.05, 362.05, 363.058, 1.008, 587, 363.058, 363.781, 0.723, 1510, 0, 363.781, 363.791, 0.01, 6,     1.741,
 2372, 1, 362.226, 362.226, 365.101, 2.874, 105, 365.101, 365.818, 0.718, 1066, 0, 365.818, 365.828, 0.01, 3,     3.602,
 2373, 1, 362.259, 362.259, 365.115, 2.855, 4, 365.115, 365.83, 0.716, 1871, 0, 365.83, 365.849, 0.019, 42,     3.590,
 2374, 1, 362.492, 362.492, 365.194, 2.702, 158, 365.194, 366.013, 0.82, 1316, 0, 366.013, 366.023, 0.01, 1,     3.531,
 2369, 1, 362.112, 362.112, 364.686, 2.574, 3257, 364.686, 365.402, 0.716, 1818, 0, 365.402, 366.138, 0.737, 1474,     4.026,
 2370, 1, 362.149, 362.149, 365.016, 2.867, 645, 365.016, 365.763, 0.747, 1418, 0, 365.763, 366.158, 0.395, 782,     4.009,
 2375, 1, 363.094, 363.094, 365.279, 2.185, 171, 365.279, 366.045, 0.766, 1441, 0, 366.045, 366.158, 0.113, 188,     3.064,
 2376, 1, 363.19, 363.19, 365.458, 2.268, 359, 365.458, 366.293, 0.835, 1759, 0, 366.293, 366.469, 0.176, 353,     3.279,
 2377, 1, 363.266, 363.266, 365.633, 2.367, 350, 365.633, 366.599, 0.966, 1443, 0, 366.599, 366.609, 0.01, 21,     3.343,
 2379, 1, 363.882, 363.882, 365.686, 1.804, 86, 365.686, 366.83, 1.144, 2031, 0, 366.83, 366.864, 0.034, 67,     2.982,
 2378, 1, 363.849, 363.849, 365.643, 1.795, 10, 365.643, 366.8, 1.157, 1542, 0, 366.8, 366.925, 0.124, 249,     3.076,
 2380, 1, 364.424, 364.424, 365.979, 1.556, 580, 365.979, 367.28, 1.3, 1776, 0, 367.28, 367.29, 0.01, 20,     2.866,
 2381, 1, 364.472, 364.472, 365.989, 1.517, 18, 365.989, 367.314, 1.324, 1370, 0, 367.314, 367.324, 0.01, 17,     2.852,
 2382, 1, 364.571, 364.571, 365.999, 1.428, 2, 365.999, 367.359, 1.36, 1855, 0, 367.359, 367.406, 0.047, 95,     2.836,
 2383, 1, 364.712, 364.712, 366.009, 1.298, 3, 366.009, 367.546, 1.537, 1204, 0, 367.546, 367.596, 0.05, 89,     2.885,
 2385, 1, 364.872, 364.872, 366.223, 1.351, 286, 366.223, 367.834, 1.611, 1329, 0, 367.834, 367.847, 0.013, 26,     2.975,
 2387, 1, 365.087, 365.087, 366.278, 1.192, 23, 366.278, 367.873, 1.595, 910, 0, 367.873, 367.9, 0.027, 54,     2.814,
 2386, 1, 365.058, 365.058, 366.257, 1.2, 29, 366.257, 367.854, 1.597, 996, 0, 367.854, 367.993, 0.138, 291,     2.935,
 2384, 1, 364.848, 364.848, 366.074, 1.226, 98, 366.074, 367.586, 1.513, 1189, 0, 367.586, 368.006, 0.419, 839,     3.158,
 2371, 1, 362.173, 362.173, 365.048, 2.876, 46, 365.048, 365.789, 0.741, 1151, 0, 365.789, 368.047, 2.258, 4517,     5.875,
 2388, 1, 365.229, 365.229, 366.288, 1.06, 7, 366.288, 368.052, 1.764, 1728, 0, 368.052, 368.114, 0.061, 133,     2.885,
 2389, 1, 365.306, 365.306, 366.459, 1.154, 314, 366.459, 368.134, 1.675, 1111, 0, 368.134, 368.18, 0.046, 61,     2.874,
 2390, 1, 365.341, 365.341, 366.559, 1.218, 181, 366.559, 368.366, 1.807, 1125, 0, 368.366, 368.482, 0.116, 232,     3.141,
 2395, 1, 366.163, 366.163, 366.832, 0.669, 10, 366.832, 368.64, 1.808, 1632, 0, 368.64, 368.65, 0.01, 4,     2.487,
 2391, 1, 365.709, 365.709, 366.569, 0.861, 8, 366.569, 368.39, 1.82, 1371, 0, 368.39, 368.682, 0.292, 585,     2.973,
 2367, 1, 361.497, 361.497, 366.629, 5.132, 10264, 366.629, 368.564, 1.934, 1162, 0, 368.564, 368.721, 0.158, 316,     7.224,
 2394, 1, 366.126, 366.126, 366.818, 0.692, 338, 366.818, 368.616, 1.797, 1220, 0, 368.616, 368.741, 0.126, 226,     2.615,
 2393, 1, 366.077, 366.077, 366.649, 0.572, 25, 366.649, 368.594, 1.944, 1348, 0, 368.594, 368.841, 0.247, 495,     2.764,
 2392, 1, 365.773, 365.773, 366.859, 1.086, 559, 366.859, 368.813, 1.955, 1319, 0, 368.813, 368.853, 0.04, 61,     3.080,
 2400, 1, 367.009, 367.009, 367.059, 0.05, 82, 367.059, 369.063, 2.004, 1348, 0, 369.063, 369.073, 0.01, 10,     2.064,
 2401, 1, 367.106, 367.106, 367.204, 0.098, 197, 367.204, 369.117, 1.912, 1447, 0, 369.117, 369.127, 0.01, 21,     2.021,
 2399, 1, 366.808, 366.808, 366.929, 0.121, 25, 366.929, 368.897, 1.969, 1837, 0, 368.897, 369.138, 0.241, 482,     2.330,
 2402, 1, 367.132, 367.132, 367.272, 0.14, 137, 367.272, 369.147, 1.874, 1452, 0, 369.147, 369.157, 0.01, 24,     2.025,
 2397, 1, 366.676, 366.676, 366.873, 0.196, 2, 366.873, 368.843, 1.971, 1242, 0, 368.843, 369.377, 0.533, 1054,     2.700,
 2398, 1, 366.679, 366.679, 366.907, 0.228, 49, 366.907, 368.865, 1.959, 1791, 0, 368.865, 369.377, 0.511, 1023,     2.698,
 2405, 1, 367.494, 367.494, 367.537, 0.043, 58, 367.537, 369.408, 1.87, 1275, 0, 369.408, 369.485, 0.077, 154,     1.991,
 2406, 1, 367.513, 367.513, 367.537, 0.025, 30, 367.537, 369.58, 2.042, 1170, 0, 369.58, 369.625, 0.046, 91,     2.112,
 2409, 1, 368.059, 368.059, 368.059, 0, 1, 368.059, 369.877, 1.818, 1831, 0, 369.877, 369.888, 0.01, 21,     1.829,
 2407, 1, 367.999, 367.999, 368.07, 0.071, 142, 368.07, 369.907, 1.838, 1633, 0, 369.907, 369.957, 0.05, 88,     1.959,
 2403, 1, 367.217, 367.217, 367.305, 0.088, 53, 367.305, 369.33, 2.024, 1762, 0, 369.33, 370.041, 0.711, 1422,     2.824,
 2410, 1, 368.1, 368.1, 368.125, 0.025, 39, 368.125, 370.109, 1.984, 1281, 0, 370.109, 370.119, 0.01, 19,     2.019,
 2408, 1, 368.047, 368.047, 368.057, 0.01, 26, 368.057, 369.849, 1.792, 1684, 0, 369.849, 370.148, 0.298, 597,     2.101,
 2396, 1, 366.268, 366.268, 367.339, 1.07, 1006, 367.339, 369.347, 2.008, 1670, 0, 369.347, 370.171, 0.824, 1642,     3.902,
 2413, 1, 368.771, 368.771, 368.781, 0.01, 18, 368.781, 370.589, 1.808, 1297, 0, 370.589, 370.605, 0.017, 33,     1.834,
 2414, 1, 369.069, 369.069, 369.153, 0.084, 168, 369.153, 370.623, 1.47, 945, 0, 370.623, 370.632, 0.01, 13,     1.564,
 2415, 1, 369.374, 369.374, 369.546, 0.172, 344, 369.546, 370.666, 1.12, 1906, 0, 370.666, 370.676, 0.01, 13,     1.302,
 2412, 1, 368.303, 368.303, 368.313, 0.01, 6, 368.313, 370.339, 2.026, 1677, 0, 370.339, 370.758, 0.419, 839,     2.455,
 2404, 1, 367.339, 367.339, 367.339, 0, 5, 367.339, 369.367, 2.028, 1427, 0, 369.367, 371.124, 1.758, 3516,     3.786,
 2416, 1, 369.741, 369.741, 369.751, 0.01, 17, 369.751, 370.88, 1.129, 1655, 0, 370.88, 371.156, 0.276, 572,     1.416,
 2418, 1, 369.902, 369.902, 369.902, 0, 16, 369.902, 371.156, 1.254, 988, 0, 371.156, 371.194, 0.038, 75,     1.291,
 2417, 1, 369.843, 369.843, 369.88, 0.037, 93, 369.88, 371.129, 1.249, 1434, 0, 371.129, 371.323, 0.194, 398,     1.480,
 2420, 1, 370.03, 370.03, 370.224, 0.194, 69, 370.224, 371.406, 1.182, 1661, 0, 371.406, 371.419, 0.014, 27,     1.389,
 2419, 1, 369.968, 369.968, 370.19, 0.221, 438, 370.19, 371.382, 1.192, 1884, 0, 371.382, 371.486, 0.104, 170,     1.517,
 2421, 1, 370.206, 370.206, 370.348, 0.142, 220, 370.348, 371.641, 1.294, 1743, 0, 371.641, 371.651, 0.01, 8,     1.446,
 2424, 1, 370.847, 370.847, 370.85, 0.004, 21, 370.85, 371.935, 1.085, 1307, 0, 371.935, 371.945, 0.01, 19,     1.099,
 2423, 1, 370.735, 370.735, 370.767, 0.032, 51, 370.767, 371.923, 1.156, 1787, 0, 371.923, 372.107, 0.184, 353,     1.372,
 2425, 1, 371.015, 371.015, 371.057, 0.042, 74, 371.057, 372.193, 1.137, 1807, 0, 372.193, 372.244, 0.051, 110,     1.229,
 2426, 1, 371.047, 371.047, 371.087, 0.04, 57, 371.087, 372.346, 1.26, 1749, 0, 372.346, 372.36, 0.014, 27,     1.313,
 2428, 1, 371.168, 371.168, 371.191, 0.023, 3, 371.191, 372.422, 1.232, 1241, 0, 372.422, 372.434, 0.012, 23,     1.266,
 2429, 1, 371.413, 371.413, 371.472, 0.06, 114, 371.472, 372.64, 1.167, 1707, 0, 372.64, 372.65, 0.01, 19,     1.237,
 2430, 1, 371.442, 371.442, 371.482, 0.04, 4, 371.482, 372.673, 1.19, 1741, 0, 372.673, 372.7, 0.027, 55,     1.258,
 2431, 1, 371.841, 371.841, 372.01, 0.169, 339, 372.01, 372.864, 0.853, 1631, 0, 372.864, 372.874, 0.01, 1,     1.032,
 2432, 1, 372.033, 372.033, 372.08, 0.047, 111, 372.08, 372.89, 0.81, 1238, 0, 372.89, 372.921, 0.031, 63,     0.888,
 2433, 1, 372.168, 372.168, 372.347, 0.178, 350, 372.347, 373.113, 0.767, 1205, 0, 373.113, 373.123, 0.01, 15,     0.955,
 2434, 1, 372.231, 372.231, 372.367, 0.135, 40, 372.367, 373.139, 0.773, 1150, 0, 373.139, 373.222, 0.082, 165,     0.990,
 2435, 1, 373.007, 373.007, 373.007, 0, 1, 373.007, 373.723, 0.716, 1884, 0, 373.723, 373.763, 0.04, 80,     0.756,
 2436, 1, 373.294, 373.294, 373.305, 0.011, 22, 373.305, 374.101, 0.796, 1572, 0, 374.101, 374.111, 0.01, 11,     0.817,
 2437, 1, 373.611, 373.611, 373.621, 0.01, 16, 373.621, 374.344, 0.722, 1477, 0, 374.344, 374.372, 0.029, 57,     0.761,
 2438, 1, 373.646, 373.646, 373.765, 0.12, 240, 373.765, 374.488, 0.722, 1193, 0, 374.488, 374.503, 0.015, 30,     0.857,
 2427, 1, 371.098, 371.098, 371.177, 0.079, 160, 371.177, 372.39, 1.214, 1003, 0, 372.39, 374.515, 2.125, 4250,     3.417,
 2439, 1, 373.717, 373.717, 373.799, 0.082, 43, 373.799, 374.52, 0.721, 1464, 0, 374.52, 374.53, 0.01, 16,     0.813,
 2411, 1, 368.139, 368.139, 373.893, 5.754, 11514, 373.893, 374.64, 0.747, 1157, 0, 374.64, 374.685, 0.045, 90,     6.546,
 2441, 1, 373.968, 373.968, 373.978, 0.01, 20, 373.978, 374.78, 0.802, 1868, 0, 374.78, 374.79, 0.01, 20,     0.822,
 2440, 1, 373.936, 373.936, 373.955, 0.019, 39, 373.955, 374.747, 0.792, 1428, 0, 374.747, 374.82, 0.073, 147,     0.884,
 2443, 1, 374.059, 374.059, 374.198, 0.139, 261, 374.198, 375.279, 1.08, 1500, 0, 375.279, 375.316, 0.038, 75,     1.257,
 2445, 1, 374.166, 374.166, 374.399, 0.233, 260, 374.399, 375.399, 1, 1623, 0, 375.399, 375.508, 0.11, 219,     1.342,
 2448, 1, 374.482, 374.482, 374.492, 0.01, 8, 374.492, 375.612, 1.12, 1319, 0, 375.612, 375.622, 0.01, 15,     1.140,
 2446, 1, 374.226, 374.226, 374.434, 0.208, 66, 374.434, 375.51, 1.076, 1490, 0, 375.51, 375.66, 0.151, 305,     1.434,
 2447, 1, 374.379, 374.379, 374.482, 0.103, 95, 374.482, 375.529, 1.047, 1786, 0, 375.529, 375.77, 0.241, 466,     1.390,
 2450, 1, 374.649, 374.649, 374.659, 0.01, 8, 374.659, 375.778, 1.118, 1724, 0, 375.778, 375.778, 0, 9,     1.128,
 2442, 1, 373.987, 373.987, 374.685, 0.698, 1414, 374.685, 375.861, 1.177, 1215, 0, 375.861, 375.908, 0.047, 94,     1.922,
 2449, 1, 374.519, 374.519, 374.61, 0.091, 175, 374.61, 375.648, 1.038, 1381, 0, 375.648, 376.038, 0.391, 775,     1.519,
 2451, 1, 375.424, 375.424, 375.456, 0.032, 53, 375.456, 376.273, 0.818, 1779, 0, 376.273, 376.283, 0.01, 4,     0.860,
 2452, 1, 375.582, 375.582, 375.609, 0.027, 54, 375.609, 376.329, 0.719, 1198, 0, 376.329, 376.473, 0.144, 287,     0.890,
 2454, 1, 375.757, 375.757, 375.767, 0.01, 17, 375.767, 376.538, 0.771, 1325, 0, 376.538, 376.56, 0.021, 42,     0.802,
 2453, 1, 375.699, 375.699, 375.709, 0.01, 15, 375.709, 376.443, 0.734, 1377, 0, 376.443, 376.595, 0.153, 292,     0.897,
 2422, 1, 370.456, 370.456, 370.529, 0.074, 133, 370.529, 371.673, 1.144, 1552, 0, 371.673, 376.651, 4.978, 9957,     6.195,
 2456, 1, 375.812, 375.812, 375.852, 0.041, 47, 375.852, 376.692, 0.84, 1394, 0, 376.692, 376.702, 0.01, 3,     0.891,
 2457, 1, 375.926, 375.926, 375.945, 0.019, 36, 375.945, 376.835, 0.889, 1370, 0, 376.835, 376.846, 0.012, 27,     0.921,
 2458, 1, 375.97, 375.97, 375.98, 0.01, 18, 375.98, 376.968, 0.989, 1267, 0, 376.968, 376.978, 0.01, 17,     1.009,
 2455, 1, 375.81, 375.81, 375.969, 0.159, 310, 375.969, 376.948, 0.979, 1568, 0, 376.948, 377.009, 0.06, 121,     1.199,
 2459, 1, 376.042, 376.042, 376.042, 0, 9, 376.042, 377.084, 1.042, 1564, 0, 377.084, 377.155, 0.071, 142,     1.113,
 2461, 1, 376.964, 376.964, 376.995, 0.031, 71, 376.995, 377.798, 0.803, 1266, 0, 377.798, 377.856, 0.058, 124,     0.893,
 2462, 1, 376.995, 376.995, 377.067, 0.073, 130, 377.067, 377.844, 0.777, 1701, 0, 377.844, 377.923, 0.079, 128,     0.929,
 2464, 1, 377.183, 377.183, 377.193, 0.01, 7, 377.193, 377.974, 0.781, 1716, 0, 377.974, 378.028, 0.054, 108,     0.844,
 2465, 1, 377.194, 377.194, 377.203, 0.009, 7, 377.203, 378.093, 0.89, 1137, 0, 378.093, 378.166, 0.073, 146,     0.972,
 2460, 1, 376.163, 376.163, 376.192, 0.029, 49, 376.192, 377.2, 1.009, 1664, 0, 377.2, 378.186, 0.986, 1943,     2.024,
 2463, 1, 377.102, 377.102, 377.253, 0.151, 304, 377.253, 378.223, 0.97, 887, 0, 378.223, 378.233, 0.01, 1,     1.131,
 2466, 1, 377.665, 377.665, 377.719, 0.054, 92, 377.719, 378.555, 0.836, 1160, 0, 378.555, 378.581, 0.026, 52,     0.916,
 2467, 1, 377.709, 377.709, 377.719, 0.01, 7, 377.719, 378.604, 0.885, 1530, 0, 378.604, 378.752, 0.148, 279,     1.043,
 2468, 1, 377.836, 377.836, 378.14, 0.305, 628, 378.14, 378.866, 0.726, 1544, 0, 378.866, 378.876, 0.01, 2,     1.040,
 2470, 1, 378.202, 378.202, 378.349, 0.147, 294, 378.349, 379.065, 0.716, 1595, 0, 379.065, 379.092, 0.027, 54,     0.890,
 2469, 1, 377.879, 377.879, 377.944, 0.065, 110, 377.944, 378.816, 0.872, 1407, 0, 378.816, 379.112, 0.296, 562,     1.233,
 2473, 1, 378.554, 378.554, 378.587, 0.033, 65, 378.587, 379.315, 0.728, 1511, 0, 379.315, 379.325, 0.01, 2,     0.772,
 2471, 1, 378.296, 378.296, 378.363, 0.067, 113, 378.363, 379.077, 0.714, 1602, 0, 379.077, 379.659, 0.581, 1163,     1.363,
 2474, 1, 378.763, 378.763, 378.773, 0.01, 8, 378.773, 379.569, 0.796, 1178, 0, 379.569, 379.707, 0.138, 270,     0.944,
 2472, 1, 378.4, 378.4, 378.988, 0.588, 1142, 378.988, 379.707, 0.719, 1500, 0, 379.707, 379.737, 0.03, 43,     1.337,
 2444, 1, 374.08, 374.08, 374.269, 0.189, 142, 374.269, 375.363, 1.094, 1524, 0, 375.363, 379.818, 4.456, 8902,     5.738,
 2476, 1, 379.026, 379.026, 379.088, 0.062, 107, 379.088, 379.933, 0.844, 1495, 0, 379.933, 379.986, 0.053, 107,     0.960,
 2477, 1, 379.041, 379.041, 379.102, 0.061, 23, 379.102, 379.965, 0.862, 1386, 0, 379.965, 380, 0.035, 55,     0.959,
 2478, 1, 379.408, 379.408, 379.428, 0.021, 56, 379.428, 380.148, 0.72, 1482, 0, 380.148, 380.188, 0.039, 79,     0.780,
 2479, 1, 379.435, 379.435, 379.486, 0.051, 78, 379.486, 380.227, 0.741, 1338, 0, 380.227, 380.339, 0.112, 225,     0.903,
 2480, 1, 379.454, 379.454, 380.435, 0.98, 1880, 380.435, 381.16, 0.725, 1867, 0, 381.16, 381.177, 0.017, 35,     1.723,
 2483, 1, 379.966, 379.966, 380.548, 0.582, 4, 380.548, 381.409, 0.862, 1646, 0, 381.409, 381.481, 0.071, 143,     1.515,
 2481, 1, 379.779, 379.779, 380.464, 0.686, 49, 380.464, 381.178, 0.714, 1957, 0, 381.178, 381.502, 0.324, 649,     1.723,
 2484, 1, 380.202, 380.202, 380.676, 0.474, 221, 380.676, 381.428, 0.752, 1442, 0, 381.428, 381.626, 0.198, 397,     1.424,
 2485, 1, 380.425, 380.425, 380.713, 0.288, 74, 380.713, 381.589, 0.876, 1762, 0, 381.589, 381.646, 0.057, 99,     1.221,
 2486, 1, 380.74, 380.74, 380.763, 0.022, 48, 380.763, 381.659, 0.896, 1302, 0, 381.659, 381.829, 0.17, 341,     1.089,
 2487, 1, 380.866, 380.866, 380.876, 0.01, 9, 380.876, 381.688, 0.812, 1463, 0, 381.688, 381.929, 0.241, 466,     1.063,
 2488, 1, 380.902, 380.902, 381.021, 0.119, 221, 381.021, 381.919, 0.899, 1541, 0, 381.919, 381.929, 0.01, 6,     1.027,
 2489, 1, 380.998, 380.998, 381.207, 0.209, 350, 381.207, 381.987, 0.781, 1531, 0, 381.987, 381.997, 0.01, 13,     1.000,
