Workload_ID,    App_ID,SubmitTime,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,ResponseTime,
 2296, 0, 354.341, 354.341, 355.056, 0.715, 131, 355.056, 356.131, 1.075, 1296, 2, 356.131, 356.145, 0.014, 27,     1.803,
 2298, 0, 354.664, 354.664, 355.113, 0.449, 67, 355.113, 356.171, 1.058, 1427, 2, 356.171, 356.181, 0.01, 14,     1.517,
 2297, 0, 354.577, 354.577, 355.07, 0.493, 5, 355.07, 356.171, 1.101, 1266, 2, 356.171, 356.225, 0.054, 78,     1.648,
 2300, 0, 355.075, 355.075, 355.159, 0.084, 72, 355.159, 356.38, 1.221, 1414, 2, 356.38, 356.39, 0.01, 20,     1.315,
 2299, 0, 354.928, 354.928, 355.123, 0.195, 5, 355.123, 356.38, 1.257, 1679, 2, 356.38, 356.43, 0.05, 100,     1.503,
 2303, 0, 355.349, 355.349, 355.359, 0.01, 2, 355.359, 356.67, 1.31, 1586, 2, 356.67, 356.68, 0.01, 1,     1.330,
 2301, 0, 355.082, 355.082, 355.31, 0.228, 303, 355.31, 356.63, 1.319, 1112, 2, 356.63, 356.693, 0.063, 127,     1.611,
 2302, 0, 355.298, 355.298, 355.322, 0.024, 24, 355.322, 356.63, 1.307, 1533, 2, 356.63, 356.693, 0.063, 127,     1.395,
 2304, 0, 355.539, 355.539, 355.567, 0.028, 56, 355.567, 356.879, 1.312, 1032, 2, 356.879, 356.893, 0.014, 27,     1.354,
 2306, 0, 355.724, 355.724, 355.93, 0.206, 64, 355.93, 357.137, 1.207, 1516, 2, 357.137, 357.147, 0.01, 5,     1.422,
 2305, 0, 355.595, 355.595, 355.89, 0.295, 588, 355.89, 356.926, 1.036, 1652, 2, 356.926, 357.298, 0.372, 745,     1.703,
 2307, 0, 355.963, 355.963, 355.973, 0.01, 18, 355.973, 357.137, 1.164, 1857, 2, 357.137, 357.338, 0.201, 402,     1.375,
 2309, 0, 356.143, 356.143, 356.299, 0.156, 283, 356.299, 357.394, 1.095, 1307, 2, 357.394, 357.445, 0.051, 103,     1.302,
 2311, 0, 356.332, 356.332, 356.449, 0.117, 212, 356.449, 357.643, 1.195, 1543, 2, 357.643, 357.685, 0.041, 68,     1.353,
 2286, 0, 353.357, 353.357, 356.525, 3.167, 6102, 356.525, 357.685, 1.16, 1430, 2, 357.685, 357.695, 0.01, 13,     4.337,
 2314, 0, 356.606, 356.606, 356.671, 0.065, 129, 356.671, 357.934, 1.264, 1244, 2, 357.934, 357.996, 0.061, 123,     1.390,
 2312, 0, 356.474, 356.474, 356.539, 0.065, 117, 356.539, 357.892, 1.354, 1903, 2, 357.892, 358.016, 0.123, 225,     1.542,
 2315, 0, 356.814, 356.814, 357.139, 0.324, 649, 357.139, 358.186, 1.048, 1621, 2, 358.186, 358.231, 0.045, 62,     1.417,
 2313, 0, 356.544, 356.544, 357.005, 0.46, 933, 357.005, 358.141, 1.137, 1367, 2, 358.141, 358.251, 0.11, 202,     1.707,
 2316, 0, 357.261, 357.261, 357.43, 0.168, 316, 357.43, 358.391, 0.962, 1689, 2, 358.391, 358.401, 0.01, 1,     1.140,
 2317, 0, 357.405, 357.405, 357.416, 0.01, 27, 357.416, 358.391, 0.976, 944, 2, 358.391, 358.421, 0.03, 30,     1.016,
 2320, 0, 358.102, 358.102, 358.117, 0.015, 30, 358.117, 358.834, 0.718, 1736, 2, 358.834, 358.878, 0.044, 84,     0.777,
 2319, 0, 357.925, 357.925, 357.935, 0.01, 15, 357.935, 358.668, 0.733, 1288, 2, 358.668, 358.922, 0.255, 510,     0.997,
 2321, 0, 358.458, 358.458, 358.49, 0.032, 64, 358.49, 359.232, 0.743, 1324, 2, 359.232, 359.247, 0.014, 29,     0.789,
 2318, 0, 357.591, 357.591, 357.601, 0.01, 18, 357.601, 358.436, 0.835, 1690, 2, 358.436, 359.739, 1.303, 2607,     2.148,
 2322, 0, 358.679, 358.679, 358.824, 0.145, 290, 358.824, 359.782, 0.958, 1277, 2, 359.782, 359.832, 0.05, 82,     1.153,
 2323, 0, 358.991, 358.991, 359.015, 0.024, 39, 359.015, 359.822, 0.806, 1142, 2, 359.822, 359.871, 0.049, 99,     0.880,
 2310, 0, 356.249, 356.249, 356.332, 0.083, 54, 356.332, 357.425, 1.093, 1527, 2, 357.425, 359.997, 2.572, 5159,     3.748,
 2324, 0, 359.206, 359.206, 359.255, 0.049, 104, 359.255, 360.019, 0.764, 1589, 2, 360.019, 360.029, 0.01, 1,     0.822,
 2326, 0, 359.433, 359.433, 359.491, 0.058, 108, 359.491, 360.211, 0.72, 1369, 2, 360.211, 360.221, 0.01, 17,     0.788,
 2327, 0, 359.481, 359.481, 359.491, 0.01, 1, 359.491, 360.211, 0.72, 2050, 2, 360.211, 360.365, 0.154, 309,     0.885,
 2325, 0, 359.236, 359.236, 359.309, 0.073, 145, 359.309, 360.031, 0.722, 2009, 2, 360.031, 360.626, 0.595, 1196,     1.390,
 2328, 0, 359.648, 359.648, 359.705, 0.058, 95, 359.705, 360.438, 0.732, 1263, 2, 360.438, 360.816, 0.378, 757,     1.168,
 2329, 0, 359.68, 359.68, 359.691, 0.012, 23, 359.691, 360.418, 0.726, 1733, 2, 360.418, 360.851, 0.433, 867,     1.171,
 2330, 0, 360.212, 360.212, 360.236, 0.024, 49, 360.236, 360.966, 0.729, 1195, 2, 360.966, 360.976, 0.01, 12,     0.764,
 2332, 0, 360.344, 360.344, 360.441, 0.097, 208, 360.441, 361.158, 0.717, 1082, 2, 361.158, 361.168, 0.01, 18,     0.824,
 2331, 0, 360.314, 360.314, 360.337, 0.024, 47, 360.337, 361.058, 0.721, 1290, 2, 361.058, 361.226, 0.168, 332,     0.912,
 2334, 0, 360.411, 360.411, 360.455, 0.044, 11, 360.455, 361.216, 0.761, 1552, 2, 361.216, 361.226, 0.01, 9,     0.815,
 2335, 0, 360.516, 360.516, 360.563, 0.047, 94, 360.563, 361.312, 0.749, 1586, 2, 361.312, 361.362, 0.05, 100,     0.846,
 2336, 0, 360.585, 360.585, 360.677, 0.092, 185, 360.677, 361.408, 0.731, 1274, 2, 361.408, 361.418, 0.01, 3,     0.833,
 2337, 0, 360.813, 360.813, 360.827, 0.014, 39, 360.827, 361.565, 0.738, 1759, 2, 361.565, 361.672, 0.107, 214,     0.859,
 2333, 0, 360.393, 360.393, 361.167, 0.774, 1528, 361.167, 361.883, 0.716, 1757, 2, 361.883, 361.893, 0.01, 19,     1.500,
 2338, 0, 361.073, 361.073, 361.118, 0.045, 74, 361.118, 361.838, 0.72, 1997, 2, 361.838, 361.934, 0.096, 196,     0.861,
 2339, 0, 361.499, 361.499, 361.517, 0.018, 32, 361.517, 362.234, 0.716, 1094, 2, 362.234, 362.249, 0.015, 33,     0.750,
 2340, 0, 361.517, 361.517, 361.543, 0.026, 43, 361.543, 362.266, 0.722, 1487, 2, 362.266, 362.3, 0.034, 69,     0.783,
 2341, 0, 361.816, 361.816, 361.847, 0.031, 62, 361.847, 362.563, 0.716, 1702, 2, 362.563, 362.587, 0.024, 48,     0.771,
 2343, 0, 362.786, 362.786, 362.8, 0.014, 33, 362.8, 363.521, 0.722, 1194, 2, 363.521, 363.539, 0.018, 36,     0.754,
 2342, 0, 362.777, 362.777, 362.786, 0.009, 4, 362.786, 363.501, 0.716, 1033, 2, 363.501, 363.556, 0.054, 109,     0.779,
 2344, 0, 362.811, 362.811, 362.821, 0.01, 2, 362.821, 363.541, 0.72, 1754, 2, 363.541, 363.596, 0.054, 77,     0.785,
 2345, 0, 362.846, 362.846, 362.988, 0.141, 266, 362.988, 363.751, 0.763, 1810, 2, 363.751, 363.762, 0.012, 23,     0.916,
 2346, 0, 362.882, 362.882, 362.892, 0.01, 18, 362.892, 363.731, 0.839, 1574, 2, 363.731, 363.817, 0.086, 173,     0.935,
 2347, 0, 363.22, 363.22, 363.23, 0.01, 1, 363.23, 363.942, 0.712, 1304, 2, 363.942, 363.97, 0.027, 55,     0.750,
 2349, 0, 363.445, 363.445, 363.452, 0.007, 16, 363.452, 364.168, 0.716, 1133, 2, 364.168, 364.194, 0.026, 53,     0.749,
 2348, 0, 363.344, 363.344, 363.55, 0.207, 413, 363.55, 364.266, 0.716, 756, 2, 364.266, 364.287, 0.022, 43,     0.944,
 2351, 0, 363.776, 363.776, 363.876, 0.1, 202, 363.876, 364.608, 0.732, 1936, 2, 364.608, 364.646, 0.038, 76,     0.870,
 2350, 0, 363.743, 363.743, 363.943, 0.2, 401, 363.943, 364.665, 0.722, 1867, 2, 364.665, 364.675, 0.01, 3,     0.932,
 2354, 0, 364.086, 364.086, 364.118, 0.032, 51, 364.118, 364.834, 0.716, 1914, 2, 364.834, 364.844, 0.01, 4,     0.758,
 2352, 0, 363.783, 363.783, 364.045, 0.262, 332, 364.045, 364.761, 0.716, 2178, 2, 364.761, 364.944, 0.183, 366,     1.161,
 2355, 0, 364.231, 364.231, 365.303, 1.072, 2144, 365.303, 366.068, 0.765, 1435, 2, 366.068, 366.09, 0.022, 25,     1.859,
 2308, 0, 356.092, 356.092, 356.102, 0.01, 5, 356.102, 357.175, 1.073, 1479, 2, 357.175, 366.11, 8.936, 17872,    10.018,
 2356, 0, 364.308, 364.308, 365.328, 1.02, 48, 365.328, 366.08, 0.752, 1662, 2, 366.08, 366.158, 0.078, 135,     1.850,
 2357, 0, 364.411, 364.411, 365.34, 0.929, 11, 365.34, 366.27, 0.93, 1844, 2, 366.27, 366.28, 0.01, 14,     1.869,
 2358, 0, 364.775, 364.775, 365.534, 0.759, 381, 365.534, 366.327, 0.792, 1532, 2, 366.327, 366.356, 0.03, 45,     1.581,
 2353, 0, 363.853, 363.853, 365.577, 1.724, 3246, 365.577, 366.346, 0.769, 1478, 2, 366.346, 366.356, 0.01, 2,     2.504,
 2360, 0, 364.849, 364.849, 365.589, 0.74, 22, 365.589, 366.549, 0.96, 1378, 2, 366.549, 366.562, 0.013, 26,     1.713,
 2359, 0, 364.821, 364.821, 365.577, 0.756, 62, 365.577, 366.529, 0.952, 1082, 2, 366.529, 366.592, 0.062, 125,     1.771,
 2362, 0, 364.934, 364.934, 365.623, 0.689, 1, 365.623, 366.579, 0.956, 1389, 2, 366.579, 366.599, 0.02, 27,     1.665,
 2361, 0, 364.868, 364.868, 365.643, 0.775, 94, 365.643, 366.78, 1.137, 990, 2, 366.78, 366.84, 0.06, 115,     1.972,
 2363, 0, 365.016, 365.016, 365.893, 0.877, 539, 365.893, 366.85, 0.958, 1714, 2, 366.85, 366.897, 0.047, 94,     1.882,
 2364, 0, 365.048, 365.048, 365.919, 0.87, 531, 365.919, 367.03, 1.112, 1344, 2, 367.03, 367.047, 0.017, 33,     1.999,
 2367, 0, 365.844, 365.844, 365.969, 0.125, 60, 365.969, 367.1, 1.13, 963, 2, 367.1, 367.112, 0.012, 24,     1.268,
 2366, 0, 365.655, 365.655, 365.948, 0.292, 37, 365.948, 367.087, 1.14, 1156, 2, 367.087, 367.151, 0.064, 129,     1.496,
 2365, 0, 365.646, 365.646, 365.919, 0.273, 29, 365.919, 367.059, 1.141, 1624, 2, 367.059, 367.2, 0.141, 282,     1.554,
 2368, 0, 365.959, 365.959, 365.999, 0.04, 74, 365.999, 367.337, 1.337, 774, 2, 367.337, 367.376, 0.04, 80,     1.417,
 2369, 0, 366.062, 366.062, 366.062, 0, 2, 366.062, 367.57, 1.507, 890, 2, 367.57, 367.596, 0.027, 50,     1.534,
 2371, 0, 366.161, 366.161, 366.171, 0.01, 15, 366.171, 367.612, 1.441, 1660, 2, 367.612, 367.656, 0.044, 100,     1.495,
 2370, 0, 366.135, 366.135, 366.209, 0.074, 138, 366.209, 367.802, 1.593, 1364, 2, 367.802, 367.9, 0.098, 196,     1.765,
 2372, 0, 366.209, 366.209, 366.338, 0.129, 257, 366.338, 368.084, 1.746, 1586, 2, 368.084, 368.101, 0.017, 33,     1.891,
 2374, 0, 366.348, 366.348, 366.425, 0.078, 175, 366.425, 368.114, 1.689, 1682, 2, 368.114, 368.16, 0.046, 93,     1.813,
 2375, 0, 366.353, 366.353, 366.493, 0.141, 100, 366.493, 368.311, 1.817, 1951, 2, 368.311, 368.326, 0.015, 31,     1.974,
 2373, 0, 366.214, 366.214, 366.505, 0.291, 574, 366.505, 368.341, 1.836, 1888, 2, 368.341, 368.416, 0.075, 150,     2.202,
 2377, 0, 367.538, 367.538, 367.538, 0, 1, 367.538, 369.6, 2.062, 1742, 2, 369.6, 369.614, 0.014, 29,     2.076,
 2378, 0, 367.632, 367.632, 367.642, 0.01, 6, 367.642, 369.627, 1.985, 2175, 2, 369.627, 369.638, 0.011, 27,     2.006,
 2376, 0, 367.078, 367.078, 367.118, 0.04, 91, 367.118, 369.097, 1.979, 1647, 2, 369.097, 369.917, 0.821, 1638,     2.839,
 2380, 0, 367.853, 367.853, 367.969, 0.116, 201, 367.969, 369.829, 1.86, 1295, 2, 369.829, 369.937, 0.108, 212,     2.084,
 2379, 0, 367.836, 367.836, 367.843, 0.008, 8, 367.843, 369.657, 1.814, 1239, 2, 369.657, 369.977, 0.32, 636,     2.142,
 2382, 0, 368.107, 368.107, 368.113, 0.006, 21, 368.113, 370.089, 1.976, 1415, 2, 370.089, 370.171, 0.081, 159,     2.063,
 2381, 0, 368.05, 368.05, 368.161, 0.111, 236, 368.161, 370.133, 1.972, 1816, 2, 370.133, 370.207, 0.074, 149,     2.157,
 2386, 0, 368.392, 368.392, 368.398, 0.006, 12, 368.398, 370.416, 2.018, 1532, 2, 370.416, 370.448, 0.031, 63,     2.056,
 2385, 0, 368.389, 368.389, 368.389, 0, 5, 368.389, 370.385, 1.995, 1366, 2, 370.385, 370.476, 0.092, 184,     2.087,
 2387, 0, 369.448, 369.448, 369.487, 0.039, 78, 369.487, 370.642, 1.156, 1336, 2, 370.642, 370.696, 0.054, 108,     1.249,
 2388, 0, 369.68, 369.68, 369.694, 0.014, 29, 369.694, 370.838, 1.144, 1190, 2, 370.838, 370.87, 0.033, 65,     1.191,
 2389, 0, 369.767, 369.767, 369.822, 0.055, 111, 369.822, 370.92, 1.098, 1785, 2, 370.92, 370.93, 0.01, 10,     1.163,
 2383, 0, 368.276, 368.276, 368.291, 0.014, 29, 368.291, 370.161, 1.87, 1874, 2, 370.161, 371.039, 0.879, 1758,     2.763,
 2391, 0, 369.824, 369.824, 369.834, 0.01, 26, 369.834, 371.091, 1.257, 2172, 2, 371.091, 371.101, 0.01, 7,     1.278,
 2393, 0, 369.993, 369.993, 370.013, 0.019, 39, 370.013, 371.17, 1.157, 1933, 2, 371.17, 371.214, 0.043, 59,     1.220,
 2384, 0, 368.341, 368.341, 368.341, 0, 12, 368.341, 370.358, 2.017, 1783, 2, 370.358, 371.237, 0.878, 1757,     2.895,
 2390, 0, 369.791, 369.791, 369.808, 0.017, 34, 369.808, 370.9, 1.092, 1909, 2, 370.9, 371.28, 0.38, 761,     1.490,
 2392, 0, 369.937, 369.937, 370.175, 0.238, 456, 370.175, 371.348, 1.172, 1622, 2, 371.348, 371.363, 0.015, 30,     1.426,
 2395, 0, 370.245, 370.245, 370.304, 0.059, 136, 370.304, 371.432, 1.127, 1487, 2, 371.432, 371.466, 0.034, 68,     1.220,
 2396, 0, 370.284, 370.284, 370.318, 0.034, 23, 370.318, 371.598, 1.279, 1638, 2, 371.598, 371.61, 0.012, 24,     1.326,
 2397, 0, 370.533, 370.533, 370.617, 0.084, 152, 370.617, 371.683, 1.066, 1757, 2, 371.683, 371.717, 0.034, 68,     1.185,
 2398, 0, 370.558, 370.558, 370.629, 0.071, 20, 370.629, 371.847, 1.218, 1388, 2, 371.847, 371.857, 0.01, 13,     1.299,
 2399, 0, 370.622, 370.622, 370.649, 0.027, 22, 370.649, 371.891, 1.242, 1358, 2, 371.891, 371.904, 0.013, 26,     1.282,
 2400, 0, 370.904, 370.904, 370.981, 0.078, 155, 370.981, 372.141, 1.16, 1059, 2, 372.141, 372.189, 0.048, 96,     1.286,
 2401, 0, 370.996, 370.996, 371.034, 0.038, 82, 371.034, 372.173, 1.139, 1157, 2, 372.173, 372.203, 0.03, 49,     1.208,
 2394, 0, 370.207, 370.207, 370.915, 0.709, 1424, 370.915, 372.097, 1.182, 1706, 2, 372.097, 372.292, 0.195, 390,     2.086,
 2403, 0, 371.442, 371.442, 371.442, 0, 2, 371.442, 372.598, 1.155, 1761, 2, 372.598, 372.608, 0.01, 7,     1.165,
 2402, 0, 371.347, 371.347, 371.367, 0.021, 54, 371.367, 372.449, 1.081, 1790, 2, 372.449, 372.778, 0.329, 659,     1.431,
 2404, 0, 371.842, 371.842, 371.986, 0.144, 289, 371.986, 372.711, 0.725, 1442, 2, 372.711, 372.805, 0.094, 188,     0.963,
 2405, 0, 372.195, 372.195, 372.208, 0.013, 26, 372.208, 372.923, 0.715, 956, 2, 372.923, 373.092, 0.17, 342,     0.897,
 2406, 0, 372.327, 372.327, 372.337, 0.01, 20, 372.337, 373.049, 0.712, 1595, 2, 373.049, 373.149, 0.1, 194,     0.822,
 2407, 0, 372.364, 372.364, 372.377, 0.013, 31, 372.377, 373.172, 0.796, 1361, 2, 373.172, 373.191, 0.019, 37,     0.827,
 2408, 0, 372.768, 372.768, 372.778, 0.01, 14, 372.778, 373.495, 0.716, 1707, 2, 373.495, 373.537, 0.043, 85,     0.769,
 2411, 0, 373.128, 373.128, 373.163, 0.035, 47, 373.163, 373.876, 0.713, 1503, 2, 373.876, 373.886, 0.01, 11,     0.758,
 2410, 0, 373.106, 373.106, 373.138, 0.033, 52, 373.138, 373.85, 0.712, 1321, 2, 373.85, 373.918, 0.068, 137,     0.813,
 2412, 0, 373.163, 373.163, 373.188, 0.025, 60, 373.188, 373.972, 0.783, 1374, 2, 373.972, 374.091, 0.12, 239,     0.928,
 2416, 0, 373.877, 373.877, 374.028, 0.151, 38, 374.028, 374.889, 0.861, 1305, 2, 374.889, 374.9, 0.012, 23,     1.024,
 2415, 0, 373.494, 373.494, 374.008, 0.513, 315, 374.008, 374.851, 0.843, 1925, 2, 374.851, 375.021, 0.17, 324,     1.527,
 2413, 0, 373.277, 373.277, 374.038, 0.761, 1508, 374.038, 375.011, 0.974, 1325, 2, 375.011, 375.021, 0.01, 9,     1.745,
 2417, 0, 373.956, 373.956, 374.079, 0.123, 90, 374.079, 375.029, 0.95, 1412, 2, 375.029, 375.072, 0.042, 101,     1.116,
 2419, 0, 374.144, 374.144, 374.144, 0, 7, 374.144, 375.145, 1.001, 1507, 2, 375.145, 375.155, 0.01, 6,     1.011,
 2418, 0, 374.103, 374.103, 374.122, 0.019, 39, 374.122, 375.113, 0.991, 1179, 2, 375.113, 375.202, 0.089, 178,     1.100,
 2414, 0, 373.315, 373.315, 373.846, 0.531, 1042, 373.846, 374.594, 0.748, 1841, 2, 374.594, 375.346, 0.752, 1505,     2.031,
 2422, 0, 374.645, 374.645, 374.648, 0.003, 20, 374.648, 375.76, 1.112, 1432, 2, 375.76, 375.81, 0.05, 101,     1.165,
 2420, 0, 374.152, 374.152, 374.198, 0.046, 92, 374.198, 375.261, 1.062, 1211, 2, 375.261, 375.83, 0.57, 1114,     1.678,
 2424, 0, 375.2, 375.2, 375.23, 0.03, 47, 375.23, 376.028, 0.799, 1615, 2, 376.028, 376.038, 0.01, 8,     0.839,
 2423, 0, 374.977, 374.977, 374.997, 0.02, 40, 374.997, 376.018, 1.021, 1038, 2, 376.018, 376.118, 0.099, 199,     1.141,
 2425, 0, 375.22, 375.22, 375.23, 0.01, 16, 375.23, 376.127, 0.898, 1691, 2, 376.127, 376.15, 0.023, 65,     0.931,
 2426, 0, 375.301, 375.301, 375.316, 0.014, 29, 375.316, 376.156, 0.84, 1493, 2, 376.156, 376.171, 0.015, 42,     0.870,
 2427, 0, 375.651, 375.651, 375.745, 0.093, 187, 375.745, 376.463, 0.718, 1623, 2, 376.463, 376.473, 0.01, 10,     0.821,
 2428, 0, 375.69, 375.69, 375.852, 0.163, 306, 375.852, 376.585, 0.733, 1952, 2, 376.585, 376.619, 0.034, 67,     0.929,
 2430, 0, 375.797, 375.797, 375.906, 0.109, 105, 375.906, 376.716, 0.81, 1205, 2, 376.716, 376.813, 0.097, 194,     1.016,
 2429, 0, 375.717, 375.717, 375.925, 0.208, 352, 375.925, 376.788, 0.864, 1739, 2, 376.788, 376.833, 0.044, 72,     1.116,
 2431, 0, 375.925, 375.925, 376.023, 0.098, 207, 376.023, 377.038, 1.016, 1340, 2, 377.038, 377.06, 0.022, 43,     1.135,
 2432, 0, 376.083, 376.083, 376.242, 0.158, 312, 376.242, 377.22, 0.979, 2138, 2, 377.22, 377.344, 0.123, 242,     1.260,
 2421, 0, 374.602, 374.602, 374.922, 0.32, 648, 374.922, 375.911, 0.989, 1727, 2, 375.911, 377.467, 1.556, 3118,     2.865,
 2436, 0, 376.468, 376.468, 376.525, 0.058, 80, 376.525, 377.474, 0.949, 1521, 2, 377.474, 377.474, 0, 2,     1.007,
 2434, 0, 376.312, 376.312, 376.511, 0.199, 398, 376.511, 377.454, 0.943, 1416, 2, 377.454, 377.484, 0.03, 48,     1.172,
 2437, 0, 376.485, 376.485, 376.525, 0.04, 19, 376.525, 377.553, 1.028, 1312, 2, 377.553, 377.662, 0.109, 219,     1.177,
 2439, 0, 376.622, 376.622, 376.632, 0.01, 6, 376.632, 377.717, 1.085, 1128, 2, 377.717, 377.727, 0.01, 18,     1.105,
 2438, 0, 376.6, 376.6, 376.611, 0.012, 35, 376.611, 377.588, 0.977, 1647, 2, 377.588, 377.794, 0.207, 413,     1.195,
 2435, 0, 376.434, 376.434, 376.485, 0.051, 6, 376.485, 377.334, 0.849, 1764, 2, 377.334, 377.903, 0.57, 1140,     1.469,
 2441, 0, 377.166, 377.166, 377.203, 0.037, 59, 377.203, 377.991, 0.787, 1738, 2, 377.991, 378.012, 0.022, 43,     0.846,
 2442, 0, 377.184, 377.184, 377.203, 0.02, 39, 377.203, 378.056, 0.853, 1498, 2, 378.056, 378.071, 0.015, 30,     0.887,
 2446, 0, 377.415, 377.415, 377.476, 0.061, 7, 377.476, 378.343, 0.867, 1356, 2, 378.343, 378.353, 0.01, 14,     0.938,
 2440, 0, 376.786, 376.786, 376.786, 0, 11, 376.786, 377.731, 0.945, 1569, 2, 377.731, 378.502, 0.771, 1549,     1.717,
 2447, 0, 377.567, 377.567, 377.576, 0.009, 12, 377.576, 378.492, 0.916, 1964, 2, 378.492, 378.502, 0.01, 3,     0.935,
 2443, 0, 377.285, 377.285, 377.567, 0.282, 569, 377.567, 378.472, 0.905, 836, 2, 378.472, 378.512, 0.04, 61,     1.227,
 2444, 0, 377.337, 377.337, 377.347, 0.01, 3, 377.347, 378.24, 0.893, 1452, 2, 378.24, 378.697, 0.457, 928,     1.360,
 2448, 0, 377.727, 377.727, 377.767, 0.04, 97, 377.767, 378.722, 0.955, 1816, 2, 378.722, 378.762, 0.04, 66,     1.035,
 2433, 0, 376.227, 376.227, 376.478, 0.251, 502, 376.478, 377.288, 0.81, 2192, 2, 377.288, 378.772, 1.484, 2965,     2.545,
 2449, 0, 377.75, 377.75, 377.781, 0.031, 51, 377.781, 378.742, 0.961, 1423, 2, 378.742, 378.826, 0.084, 158,     1.076,
 2445, 0, 377.39, 377.39, 377.462, 0.072, 144, 377.462, 378.306, 0.844, 2149, 2, 378.306, 379.325, 1.019, 2029,     1.935,
 2450, 0, 378.549, 378.549, 378.587, 0.038, 53, 378.587, 379.315, 0.728, 1701, 2, 379.315, 379.335, 0.02, 27,     0.786,
 2409, 0, 373.034, 373.034, 373.158, 0.125, 236, 373.158, 373.862, 0.704, 1843, 2, 373.862, 379.407, 5.545, 11090,     6.374,
 2451, 0, 378.632, 378.632, 378.644, 0.013, 39, 378.644, 379.369, 0.725, 1595, 2, 379.369, 379.427, 0.058, 96,     0.796,
 2452, 0, 378.687, 378.687, 378.726, 0.039, 78, 378.726, 379.452, 0.726, 1263, 2, 379.452, 379.497, 0.045, 89,     0.809,
 2455, 0, 378.956, 378.956, 378.956, 0, 4, 378.956, 379.683, 0.727, 1619, 2, 379.683, 379.697, 0.014, 28,     0.741,
 2453, 0, 378.868, 378.868, 378.89, 0.023, 28, 378.89, 379.622, 0.731, 1558, 2, 379.622, 379.808, 0.187, 374,     0.941,
 2456, 0, 378.988, 378.988, 379.06, 0.072, 145, 379.06, 379.818, 0.758, 1305, 2, 379.818, 379.848, 0.03, 42,     0.860,
 2454, 0, 378.925, 378.925, 379.074, 0.149, 280, 379.074, 379.876, 0.801, 1992, 2, 379.876, 379.913, 0.038, 75,     0.988,
 2457, 0, 379.189, 379.189, 379.267, 0.078, 171, 379.267, 380.082, 0.816, 1886, 2, 380.082, 380.137, 0.055, 110,     0.949,
 2461, 0, 379.645, 379.645, 379.645, 0, 10, 379.645, 380.398, 0.753, 1578, 2, 380.398, 380.408, 0.01, 1,     0.763,
 2460, 0, 379.628, 379.628, 379.638, 0.01, 6, 379.638, 380.364, 0.726, 1036, 2, 380.364, 380.438, 0.074, 148,     0.810,
 2459, 0, 379.544, 379.544, 379.591, 0.047, 94, 379.591, 380.324, 0.732, 1789, 2, 380.324, 380.45, 0.126, 252,     0.905,
 2458, 0, 379.466, 379.466, 379.668, 0.202, 387, 379.668, 380.476, 0.808, 1735, 2, 380.476, 380.486, 0.01, 8,     1.020,
 2462, 0, 379.785, 379.785, 379.795, 0.01, 34, 379.795, 380.574, 0.778, 1180, 2, 380.574, 380.646, 0.072, 145,     0.861,
 2463, 0, 379.972, 379.972, 379.972, 0, 6, 379.972, 380.695, 0.724, 1751, 2, 380.695, 380.746, 0.05, 101,     0.774,
 2464, 0, 380.021, 380.021, 380.069, 0.048, 98, 380.069, 380.789, 0.72, 1531, 2, 380.789, 380.811, 0.022, 45,     0.791,
 2465, 0, 380.333, 380.333, 380.355, 0.022, 45, 380.355, 381.085, 0.73, 1425, 2, 381.085, 381.121, 0.036, 73,     0.788,
 2466, 0, 380.49, 380.49, 380.5, 0.01, 20, 380.5, 381.236, 0.736, 1673, 2, 381.236, 381.255, 0.019, 39,     0.765,
 2467, 0, 380.648, 380.648, 380.688, 0.04, 71, 380.688, 381.485, 0.797, 1252, 2, 381.485, 381.528, 0.043, 94,     0.880,
 2469, 0, 380.94, 380.94, 380.995, 0.055, 116, 380.995, 381.735, 0.74, 1838, 2, 381.735, 381.888, 0.153, 306,     0.948,
 2470, 0, 380.984, 380.984, 381.009, 0.024, 17, 381.009, 381.853, 0.844, 1258, 2, 381.853, 381.908, 0.055, 92,     0.924,
 2471, 0, 381.066, 381.066, 381.076, 0.01, 11, 381.076, 381.953, 0.877, 2079, 2, 381.953, 381.983, 0.029, 59,     0.917,
 2472, 0, 381.133, 381.133, 381.27, 0.137, 274, 381.27, 382.169, 0.899, 1382, 2, 382.169, 382.274, 0.105, 210,     1.141,
 2473, 0, 381.355, 381.355, 381.368, 0.013, 40, 381.368, 382.237, 0.87, 1632, 2, 382.237, 382.356, 0.119, 238,     1.002,
 2474, 0, 381.405, 381.405, 381.435, 0.03, 60, 381.435, 382.359, 0.924, 1747, 2, 382.359, 382.41, 0.051, 108,     1.005,
 2475, 0, 381.414, 381.414, 381.522, 0.108, 174, 381.522, 382.435, 0.913, 1832, 2, 382.435, 382.445, 0.01, 8,     1.030,
 2476, 0, 381.435, 381.435, 381.545, 0.11, 46, 381.545, 382.495, 0.95, 1188, 2, 382.495, 382.65, 0.154, 309,     1.214,
 2468, 0, 380.77, 380.77, 381.678, 0.908, 1806, 381.678, 382.684, 1.006, 1557, 2, 382.684, 382.695, 0.011, 22,     1.925,
