Workload_ID,    App_ID,SubmitTime,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,ResponseTime,
 566, 1, 86.418, 86.418, 86.46, 0.042, 84, 86.46, 87.388, 0.928, 1001, 0, 87.388, 87.398, 0.01, 1,     0.980,
 569, 1, 86.939, 86.939, 86.966, 0.027, 54, 86.966, 87.68, 0.714, 1493, 0, 87.68, 87.69, 0.01, 24,     0.751,
 559, 1, 85.095, 85.095, 86.18, 1.085, 475, 86.18, 87.552, 1.372, 1613, 0, 87.552, 87.765, 0.213, 417,     2.670,
 567, 1, 86.677, 86.677, 86.979, 0.302, 605, 86.979, 87.755, 0.777, 963, 0, 87.755, 87.904, 0.149, 298,     1.228,
 570, 1, 87.192, 87.192, 87.22, 0.028, 46, 87.22, 87.93, 0.71, 1178, 0, 87.93, 88.012, 0.082, 168,     0.820,
 572, 1, 87.301, 87.301, 87.362, 0.061, 112, 87.362, 88.079, 0.716, 1750, 0, 88.079, 88.09, 0.011, 22,     0.788,
 573, 1, 87.362, 87.362, 87.372, 0.01, 6, 87.372, 88.179, 0.807, 1095, 0, 88.179, 88.2, 0.02, 41,     0.837,
 571, 1, 87.282, 87.282, 87.311, 0.03, 57, 87.311, 88.251, 0.94, 1369, 0, 88.251, 88.348, 0.097, 193,     1.066,
 575, 1, 87.908, 87.908, 87.971, 0.063, 126, 87.971, 88.794, 0.823, 1864, 0, 88.794, 88.824, 0.03, 60,     0.916,
 574, 1, 87.671, 87.671, 87.701, 0.029, 59, 87.701, 88.887, 1.186, 1031, 0, 88.887, 88.909, 0.022, 45,     1.238,
 565, 1, 86.286, 86.286, 86.315, 0.029, 54, 86.315, 87.046, 0.731, 1643, 0, 87.046, 88.964, 1.919, 3853,     2.678,
 576, 1, 88.143, 88.143, 88.196, 0.053, 106, 88.196, 89.113, 0.918, 1744, 0, 89.113, 89.123, 0.01, 11,     0.981,
 577, 1, 88.31, 88.31, 88.32, 0.01, 9, 88.32, 89.24, 0.92, 885, 0, 89.24, 89.255, 0.015, 30,     0.945,
 568, 1, 86.717, 86.717, 86.791, 0.074, 149, 86.791, 87.506, 0.715, 1408, 0, 87.506, 89.31, 1.804, 3609,     2.593,
 579, 1, 88.684, 88.684, 88.697, 0.013, 27, 88.697, 89.414, 0.716, 1665, 0, 89.414, 89.449, 0.035, 71,     0.765,
 582, 1, 88.862, 88.862, 88.888, 0.026, 27, 88.888, 89.601, 0.713, 1591, 0, 89.601, 89.615, 0.014, 28,     0.753,
 584, 1, 89.028, 89.028, 89.038, 0.01, 11, 89.038, 89.754, 0.716, 1086, 0, 89.754, 89.764, 0.01, 15,     0.736,
 583, 1, 88.895, 88.895, 89.001, 0.106, 228, 89.001, 89.726, 0.725, 1672, 0, 89.726, 89.774, 0.048, 97,     0.879,
 581, 1, 88.848, 88.848, 88.895, 0.047, 81, 88.895, 89.817, 0.922, 1613, 0, 89.817, 89.853, 0.037, 73,     1.005,
 586, 1, 89.22, 89.22, 89.251, 0.031, 54, 89.251, 89.987, 0.736, 2400, 0, 89.987, 90.025, 0.038, 62,     0.805,
 585, 1, 89.117, 89.117, 89.237, 0.121, 254, 89.237, 89.954, 0.716, 1635, 0, 89.954, 90.155, 0.202, 404,     1.039,
 587, 1, 89.285, 89.285, 89.324, 0.039, 78, 89.324, 90.283, 0.959, 1959, 0, 90.283, 90.294, 0.01, 21,     1.009,
 580, 1, 88.827, 88.827, 88.858, 0.031, 56, 88.858, 90.212, 1.354, 1241, 0, 90.212, 90.441, 0.229, 458,     1.614,
 588, 1, 89.408, 89.408, 89.418, 0.01, 21, 89.418, 90.462, 1.044, 1454, 0, 90.462, 90.472, 0.01, 10,     1.064,
 578, 1, 88.626, 88.626, 88.729, 0.104, 208, 88.729, 90.015, 1.286, 1890, 0, 90.015, 90.482, 0.467, 922,     1.856,
 591, 1, 89.665, 89.665, 89.746, 0.081, 162, 89.746, 90.533, 0.787, 1523, 0, 90.533, 90.63, 0.097, 199,     0.965,
 589, 1, 89.465, 89.465, 89.485, 0.02, 44, 89.485, 90.67, 1.185, 1520, 0, 90.67, 90.68, 0.01, 5,     1.215,
 593, 1, 90.272, 90.272, 90.382, 0.11, 222, 90.382, 91.098, 0.716, 1716, 0, 91.098, 91.12, 0.023, 46,     0.849,
 595, 1, 90.534, 90.534, 90.547, 0.013, 28, 90.547, 91.347, 0.8, 1947, 0, 91.347, 91.357, 0.01, 2,     0.823,
 592, 1, 90.067, 90.067, 90.124, 0.057, 91, 90.124, 91.024, 0.9, 1544, 0, 91.024, 91.474, 0.451, 902,     1.408,
 594, 1, 90.479, 90.479, 90.489, 0.01, 18, 90.489, 91.532, 1.043, 1718, 0, 91.532, 91.542, 0.01, 3,     1.063,
 597, 1, 90.888, 90.888, 90.918, 0.03, 57, 90.918, 91.639, 0.721, 1705, 0, 91.639, 91.659, 0.02, 40,     0.771,
 599, 1, 91.01, 91.01, 91.052, 0.042, 50, 91.052, 92.017, 0.965, 1304, 0, 92.017, 92.042, 0.025, 51,     1.033,
 596, 1, 90.868, 90.868, 90.898, 0.03, 53, 90.898, 91.761, 0.864, 1242, 0, 91.761, 92.344, 0.583, 1167,     1.477,
 600, 1, 91.476, 91.476, 91.506, 0.03, 60, 91.506, 92.236, 0.729, 1896, 0, 92.236, 92.682, 0.446, 893,     1.206,
 590, 1, 89.471, 89.471, 89.621, 0.15, 312, 89.621, 90.335, 0.714, 1260, 0, 90.335, 92.782, 2.448, 4896,     3.311,
 603, 1, 92.135, 92.135, 92.206, 0.071, 4, 92.206, 93.012, 0.806, 1700, 0, 93.012, 93.022, 0.01, 1,     0.887,
 602, 1, 92.123, 92.123, 92.192, 0.069, 139, 92.192, 93.045, 0.853, 1525, 0, 93.045, 93.055, 0.01, 14,     0.932,
 601, 1, 91.86, 91.86, 93.409, 1.55, 3100, 93.409, 94.123, 0.714, 1734, 0, 94.123, 94.17, 0.047, 84,     2.310,
 605, 1, 92.364, 92.364, 93.445, 1.081, 71, 93.445, 94.16, 0.715, 1508, 0, 94.16, 94.232, 0.072, 131,     1.868,
 608, 1, 92.784, 92.784, 93.825, 1.041, 18, 93.825, 94.547, 0.722, 1961, 0, 94.547, 94.624, 0.077, 154,     1.840,
 607, 1, 92.707, 92.707, 93.811, 1.104, 163, 93.811, 94.519, 0.708, 2022, 0, 94.519, 94.671, 0.151, 310,     1.964,
 606, 1, 92.513, 92.513, 93.714, 1.201, 508, 93.714, 94.46, 0.746, 1209, 0, 94.46, 94.7, 0.24, 480,     2.187,
 610, 1, 93.169, 93.169, 93.853, 0.684, 15, 93.853, 94.656, 0.803, 1879, 0, 94.656, 94.72, 0.064, 113,     1.551,
 609, 1, 93.046, 93.046, 93.839, 0.793, 5, 93.839, 94.71, 0.871, 1212, 0, 94.71, 94.72, 0.01, 3,     1.674,
 611, 1, 93.207, 93.207, 93.939, 0.732, 149, 93.939, 94.942, 1.003, 1603, 0, 94.942, 94.952, 0.01, 11,     1.746,
 612, 1, 93.445, 93.445, 94.264, 0.819, 651, 94.264, 94.992, 0.727, 1252, 0, 94.992, 95.01, 0.019, 38,     1.565,
 613, 1, 93.623, 93.623, 94.278, 0.655, 11, 94.278, 95.012, 0.733, 1397, 0, 95.012, 95.022, 0.01, 6,     1.398,
 614, 1, 93.725, 93.725, 94.321, 0.597, 59, 94.321, 95.037, 0.716, 1094, 0, 95.037, 95.047, 0.01, 6,     1.323,
 604, 1, 92.339, 92.339, 94.37, 2.031, 4063, 94.37, 95.241, 0.871, 1793, 0, 95.241, 95.274, 0.033, 53,     2.935,
 617, 1, 94.252, 94.252, 94.632, 0.381, 26, 94.632, 95.349, 0.717, 1178, 0, 95.349, 95.371, 0.022, 43,     1.119,
 620, 1, 94.622, 94.622, 94.951, 0.329, 482, 94.951, 95.689, 0.738, 1274, 0, 95.689, 95.699, 0.01, 8,     1.077,
 619, 1, 94.43, 94.43, 94.711, 0.28, 68, 94.711, 95.667, 0.957, 1639, 0, 95.667, 95.725, 0.058, 117,     1.295,
 615, 1, 93.969, 93.969, 94.62, 0.65, 597, 94.62, 95.797, 1.178, 1477, 0, 95.797, 95.807, 0.01, 3,     1.838,
 618, 1, 94.395, 94.395, 94.677, 0.281, 89, 94.677, 95.596, 0.92, 1737, 0, 95.596, 95.857, 0.26, 521,     1.461,
 598, 1, 90.905, 90.905, 90.905, 0, 9, 90.905, 91.781, 0.876, 1123, 0, 91.781, 95.919, 4.138, 8276,     5.014,
 616, 1, 94.161, 94.161, 95.209, 1.048, 1679, 95.209, 95.926, 0.717, 1562, 0, 95.926, 95.94, 0.014, 44,     1.779,
 624, 1, 95.084, 95.084, 95.219, 0.135, 4, 95.219, 95.942, 0.723, 1525, 0, 95.942, 95.976, 0.033, 71,     0.891,
 626, 1, 95.209, 95.209, 95.335, 0.126, 16, 95.335, 96.066, 0.731, 1986, 0, 96.066, 96.081, 0.014, 29,     0.872,
 625, 1, 95.164, 95.164, 95.321, 0.157, 173, 95.321, 96.046, 0.725, 1711, 0, 96.046, 96.099, 0.053, 106,     0.936,
 627, 1, 95.391, 95.391, 95.412, 0.022, 59, 95.412, 96.187, 0.775, 1420, 0, 96.187, 96.197, 0.01, 14,     0.807,
 621, 1, 94.659, 94.659, 94.978, 0.319, 54, 94.978, 96.296, 1.317, 1783, 0, 96.296, 96.307, 0.011, 23,     1.648,
 622, 1, 94.716, 94.716, 95.094, 0.378, 233, 95.094, 96.316, 1.221, 1188, 0, 96.316, 96.434, 0.118, 248,     1.717,
 629, 1, 95.719, 95.719, 95.764, 0.046, 99, 95.764, 96.545, 0.78, 1861, 0, 96.545, 96.62, 0.075, 150,     0.901,
 628, 1, 95.66, 95.66, 95.701, 0.041, 85, 95.701, 96.424, 0.723, 1591, 0, 96.424, 96.63, 0.206, 413,     0.970,
 630, 1, 95.996, 95.996, 95.996, 0, 1, 95.996, 96.729, 0.732, 2037, 0, 96.729, 96.739, 0.01, 8,     0.742,
 631, 1, 96.271, 96.271, 96.323, 0.052, 103, 96.323, 97.036, 0.713, 1546, 0, 97.036, 97.082, 0.046, 93,     0.811,
 633, 1, 96.516, 96.516, 96.64, 0.124, 5, 96.64, 97.366, 0.726, 1874, 0, 97.366, 97.379, 0.013, 27,     0.863,
 632, 1, 96.337, 96.337, 96.626, 0.289, 580, 96.626, 97.354, 0.728, 1518, 0, 97.354, 97.599, 0.245, 491,     1.262,
 635, 1, 96.779, 96.779, 96.852, 0.072, 128, 96.852, 97.603, 0.752, 2078, 0, 97.603, 97.631, 0.028, 64,     0.852,
 636, 1, 96.827, 96.827, 96.895, 0.068, 87, 96.895, 97.615, 0.72, 1697, 0, 97.615, 97.81, 0.196, 392,     0.984,
 637, 1, 97.081, 97.081, 97.113, 0.032, 43, 97.113, 97.845, 0.732, 1723, 0, 97.845, 97.855, 0.01, 9,     0.774,
 639, 1, 97.337, 97.337, 97.384, 0.046, 93, 97.384, 98.106, 0.722, 1289, 0, 98.106, 98.106, 0, 8,     0.769,
 640, 1, 97.384, 97.384, 97.394, 0.01, 17, 97.394, 98.126, 0.732, 1544, 0, 98.126, 98.163, 0.037, 74,     0.779,
 641, 1, 97.726, 97.726, 97.739, 0.013, 27, 97.739, 98.471, 0.732, 1639, 0, 98.471, 98.514, 0.043, 84,     0.789,
 642, 1, 97.74, 97.74, 97.764, 0.023, 50, 97.764, 98.491, 0.727, 1382, 0, 98.491, 98.545, 0.054, 108,     0.805,
 643, 1, 97.816, 97.816, 97.938, 0.122, 229, 97.938, 98.652, 0.713, 1288, 0, 98.652, 98.673, 0.021, 42,     0.857,
 644, 1, 97.864, 97.864, 97.968, 0.105, 56, 97.968, 98.721, 0.752, 1672, 0, 98.721, 98.774, 0.054, 99,     0.911,
 638, 1, 97.325, 97.325, 97.335, 0.01, 20, 97.335, 98.741, 1.405, 1516, 0, 98.741, 98.836, 0.095, 191,     1.510,
 634, 1, 96.745, 96.745, 96.767, 0.022, 47, 96.767, 97.482, 0.715, 1571, 0, 97.482, 98.882, 1.4, 2800,     2.137,
 645, 1, 97.928, 97.928, 98.411, 0.482, 868, 98.411, 99.141, 0.73, 963, 0, 99.141, 99.175, 0.034, 69,     1.246,
 647, 1, 98.643, 98.643, 98.654, 0.011, 22, 98.654, 99.37, 0.716, 1505, 0, 99.37, 99.38, 0.01, 3,     0.737,
 646, 1, 98.086, 98.086, 98.431, 0.345, 21, 98.431, 99.161, 0.73, 1210, 0, 99.161, 99.47, 0.309, 619,     1.384,
 648, 1, 98.658, 98.658, 98.693, 0.035, 78, 98.693, 99.42, 0.728, 1371, 0, 99.42, 99.531, 0.11, 214,     0.873,
 649, 1, 98.844, 98.844, 98.854, 0.01, 17, 98.854, 99.586, 0.732, 1422, 0, 99.586, 99.598, 0.013, 25,     0.754,
 650, 1, 98.948, 98.948, 98.988, 0.04, 53, 98.988, 99.712, 0.724, 1089, 0, 99.712, 99.747, 0.035, 70,     0.799,
 651, 1, 99.006, 99.006, 99.006, 0, 1, 99.006, 99.734, 0.728, 1439, 0, 99.734, 99.791, 0.057, 114,     0.785,
 653, 1, 99.162, 99.162, 99.842, 0.679, 1221, 99.842, 100.555, 0.714, 1507, 0, 100.555, 100.614, 0.059, 114,     1.451,
 654, 1, 99.184, 99.184, 99.869, 0.685, 55, 99.869, 100.604, 0.735, 1736, 0, 100.604, 100.636, 0.032, 65,     1.452,
 655, 1, 99.291, 99.291, 99.987, 0.696, 237, 99.987, 100.702, 0.714, 1908, 0, 100.702, 100.766, 0.064, 149,     1.475,
 652, 1, 99.088, 99.088, 99.232, 0.143, 275, 99.232, 99.945, 0.714, 1405, 0, 99.945, 100.868, 0.923, 1846,     1.780,
 656, 1, 99.372, 99.372, 100, 0.628, 25, 100, 100.901, 0.901, 1844, 0, 100.901, 101.07, 0.169, 339,     1.698,
 659, 1, 100.039, 100.039, 100.185, 0.147, 65, 100.185, 100.953, 0.768, 1496, 0, 100.953, 101.135, 0.182, 364,     1.097,
 660, 1, 100.082, 100.082, 100.263, 0.182, 120, 100.263, 101.155, 0.892, 1195, 0, 101.155, 101.165, 0.01, 12,     1.083,
 661, 1, 100.482, 100.482, 100.584, 0.101, 213, 100.584, 101.299, 0.716, 1171, 0, 101.299, 101.309, 0.01, 7,     0.827,
 663, 1, 100.619, 100.619, 100.688, 0.07, 154, 100.688, 101.404, 0.716, 1746, 0, 101.404, 101.42, 0.016, 31,     0.801,
 662, 1, 100.539, 100.539, 100.598, 0.059, 13, 100.598, 101.323, 0.726, 1616, 0, 101.323, 101.453, 0.129, 267,     0.913,
 657, 1, 99.772, 99.772, 100.139, 0.367, 279, 100.139, 101.549, 1.41, 1360, 0, 101.549, 101.659, 0.11, 221,     1.887,
 658, 1, 99.974, 99.974, 100.153, 0.179, 17, 100.153, 101.581, 1.428, 1547, 0, 101.581, 101.797, 0.216, 420,     1.823,
 666, 1, 101.266, 101.266, 101.266, 0, 1, 101.266, 102.053, 0.787, 1810, 0, 102.053, 102.063, 0.01, 3,     0.797,
 665, 1, 101.187, 101.187, 101.197, 0.01, 19, 101.197, 101.936, 0.739, 1391, 0, 101.936, 102.126, 0.191, 381,     0.939,
 667, 1, 101.33, 101.33, 101.34, 0.01, 14, 101.34, 102.185, 0.845, 2222, 0, 102.185, 102.249, 0.064, 128,     0.919,
 669, 1, 101.516, 101.516, 101.557, 0.041, 72, 101.557, 102.3, 0.743, 1639, 0, 102.3, 102.372, 0.072, 144,     0.855,
 623, 1, 94.975, 94.975, 101.607, 6.633, 13001, 101.607, 102.436, 0.829, 1885, 0, 102.436, 102.474, 0.038, 93,     7.500,
 668, 1, 101.367, 101.367, 101.377, 0.01, 1, 101.377, 102.11, 0.733, 1566, 0, 102.11, 102.637, 0.527, 1055,     1.270,
 670, 1, 101.65, 101.65, 101.681, 0.031, 61, 101.681, 102.609, 0.929, 1255, 0, 102.609, 102.651, 0.041, 69,     1.001,
 671, 1, 102.01, 102.01, 102.02, 0.01, 13, 102.02, 102.741, 0.721, 1942, 0, 102.741, 102.751, 0.01, 11,     0.741,
 672, 1, 102.072, 102.072, 102.072, 0, 13, 102.072, 102.791, 0.719, 1912, 0, 102.791, 102.872, 0.082, 163,     0.800,
 673, 1, 102.129, 102.129, 102.181, 0.052, 98, 102.181, 102.918, 0.737, 1318, 0, 102.918, 102.935, 0.016, 33,     0.805,
 674, 1, 102.14, 102.14, 102.181, 0.041, 75, 102.181, 102.918, 0.737, 1229, 0, 102.918, 102.955, 0.037, 53,     0.814,
 675, 1, 102.222, 102.222, 102.244, 0.021, 25, 102.244, 102.997, 0.753, 1531, 0, 102.997, 103.067, 0.071, 142,     0.845,
 676, 1, 102.266, 102.266, 102.276, 0.01, 24, 102.276, 103.041, 0.764, 1212, 0, 103.041, 103.143, 0.102, 205,     0.877,
 679, 1, 102.37, 102.37, 102.386, 0.016, 35, 102.386, 103.168, 0.782, 1457, 0, 103.168, 103.205, 0.037, 74,     0.835,
 680, 1, 102.421, 102.421, 102.5, 0.078, 171, 102.5, 103.29, 0.791, 1356, 0, 103.29, 103.452, 0.162, 297,     1.031,
 678, 1, 102.325, 102.325, 102.325, 0, 5, 102.325, 103.168, 0.843, 1494, 0, 103.168, 103.537, 0.369, 738,     1.212,
 677, 1, 102.293, 102.293, 102.412, 0.119, 247, 102.412, 103.583, 1.171, 1724, 0, 103.583, 103.593, 0.01, 7,     1.300,
 682, 1, 103.055, 103.055, 103.107, 0.052, 116, 103.107, 103.833, 0.726, 1572, 0, 103.833, 103.854, 0.021, 42,     0.798,
 681, 1, 103.016, 103.016, 103.159, 0.143, 298, 103.159, 103.874, 0.715, 1216, 0, 103.874, 103.884, 0.01, 17,     0.868,
 683, 1, 103.809, 103.809, 103.82, 0.011, 22, 103.82, 104.535, 0.714, 1633, 0, 104.535, 104.546, 0.011, 23,     0.737,
 684, 1, 103.939, 103.939, 103.989, 0.05, 109, 103.989, 104.733, 0.744, 1406, 0, 104.733, 104.733, 0, 6,     0.794,
 686, 1, 104.14, 104.14, 104.166, 0.026, 63, 104.166, 104.882, 0.716, 981, 0, 104.882, 104.892, 0.01, 1,     0.752,
 685, 1, 104.077, 104.077, 104.243, 0.166, 326, 104.243, 104.982, 0.739, 1447, 0, 104.982, 105.194, 0.212, 425,     1.118,
 688, 1, 104.53, 104.53, 104.671, 0.141, 283, 104.671, 105.554, 0.883, 1952, 0, 105.554, 105.565, 0.011, 22,     1.035,
 687, 1, 104.233, 104.233, 104.857, 0.624, 1248, 104.857, 105.79, 0.933, 1646, 0, 105.79, 105.825, 0.035, 71,     1.593,
 690, 1, 104.864, 104.864, 104.932, 0.068, 118, 104.932, 105.853, 0.921, 1610, 0, 105.853, 105.858, 0.005, 1,     0.993,
 689, 1, 104.574, 104.574, 104.685, 0.112, 7, 104.685, 105.858, 1.172, 1139, 0, 105.858, 105.873, 0.015, 40,     1.299,
 692, 1, 105.264, 105.264, 105.288, 0.024, 48, 105.288, 106.087, 0.798, 1489, 0, 106.087, 106.113, 0.026, 44,     0.849,
 694, 1, 105.454, 105.454, 105.534, 0.08, 160, 105.534, 106.257, 0.723, 1374, 0, 106.257, 106.267, 0.01, 6,     0.813,
 691, 1, 105.215, 105.215, 105.302, 0.087, 187, 105.302, 106.193, 0.891, 1582, 0, 106.193, 106.331, 0.138, 277,     1.116,
 695, 1, 105.856, 105.856, 105.856, 0, 12, 105.856, 106.584, 0.729, 1390, 0, 106.584, 106.644, 0.06, 120,     0.789,
 693, 1, 105.379, 105.379, 105.707, 0.328, 632, 105.707, 106.552, 0.845, 1656, 0, 106.552, 106.656, 0.104, 211,     1.277,
 696, 1, 105.977, 105.977, 106.005, 0.029, 21, 106.005, 106.718, 0.713, 1115, 0, 106.718, 106.771, 0.053, 106,     0.794,
 697, 1, 106.044, 106.044, 106.111, 0.067, 104, 106.111, 106.833, 0.722, 1701, 0, 106.833, 106.843, 0.01, 7,     0.799,
 698, 1, 106.112, 106.112, 106.122, 0.01, 2, 106.122, 106.975, 0.854, 1630, 0, 106.975, 107.05, 0.075, 150,     0.938,
 700, 1, 106.484, 106.484, 106.624, 0.14, 286, 106.624, 107.338, 0.715, 1768, 0, 107.338, 107.348, 0.01, 17,     0.864,
 701, 1, 106.561, 106.561, 106.614, 0.052, 103, 106.614, 107.326, 0.713, 1255, 0, 107.326, 107.418, 0.091, 171,     0.856,
 699, 1, 106.461, 106.461, 106.494, 0.033, 48, 106.494, 107.407, 0.913, 1521, 0, 107.407, 107.456, 0.048, 96,     0.994,
 703, 1, 106.632, 106.632, 106.754, 0.122, 234, 106.754, 107.471, 0.716, 1600, 0, 107.471, 107.739, 0.269, 538,     1.107,
 704, 1, 106.757, 106.757, 106.813, 0.056, 118, 106.813, 107.575, 0.763, 1108, 0, 107.575, 107.749, 0.174, 348,     0.993,
 705, 1, 107.062, 107.062, 107.072, 0.01, 20, 107.072, 107.795, 0.723, 972, 0, 107.795, 107.815, 0.02, 51,     0.753,
 702, 1, 106.604, 106.604, 106.632, 0.029, 22, 106.632, 107.805, 1.173, 1863, 0, 107.805, 107.815, 0.01, 20,     1.212,
 706, 1, 107.112, 107.112, 107.263, 0.15, 300, 107.263, 108.055, 0.793, 1426, 0, 108.055, 108.099, 0.043, 87,     0.986,
 664, 1, 100.64, 100.64, 100.736, 0.096, 96, 100.736, 101.497, 0.761, 1762, 0, 101.497, 108.231, 6.733, 13467,     7.591,
 708, 1, 107.432, 107.432, 107.488, 0.056, 93, 107.488, 108.205, 0.716, 1790, 0, 108.205, 108.251, 0.046, 56,     0.818,
 710, 1, 107.751, 107.751, 107.794, 0.043, 87, 107.794, 108.521, 0.726, 1202, 0, 108.521, 108.678, 0.157, 314,     0.927,
 711, 1, 107.77, 107.77, 107.984, 0.214, 348, 107.984, 108.703, 0.719, 1556, 0, 108.703, 108.789, 0.086, 176,     1.019,
 712, 1, 108.055, 108.055, 108.266, 0.211, 431, 108.266, 108.982, 0.716, 1719, 0, 108.982, 108.992, 0.01, 21,     0.937,
 713, 1, 108.308, 108.308, 108.414, 0.106, 194, 108.414, 109.143, 0.73, 1633, 0, 109.143, 109.153, 0.01, 1,     0.846,
 714, 1, 108.34, 108.34, 108.428, 0.088, 14, 108.428, 109.244, 0.817, 1600, 0, 109.244, 109.295, 0.05, 101,     0.955,
 709, 1, 107.705, 107.705, 108.922, 1.218, 2406, 108.922, 109.636, 0.714, 1668, 0, 109.636, 109.718, 0.081, 163,     2.013,
 717, 1, 109.013, 109.013, 109.013, 0, 12, 109.013, 109.745, 0.731, 1377, 0, 109.745, 109.778, 0.033, 66,     0.764,
 719, 1, 109.116, 109.116, 109.145, 0.029, 28, 109.145, 109.864, 0.719, 1113, 0, 109.864, 109.874, 0.01, 10,     0.757,
 718, 1, 109.078, 109.078, 109.126, 0.049, 96, 109.126, 109.904, 0.777, 1696, 0, 109.904, 109.936, 0.032, 64,     0.858,
 720, 1, 109.145, 109.145, 109.146, 0.001, 3, 109.146, 109.97, 0.824, 1179, 0, 109.97, 110.037, 0.067, 134,     0.892,
 707, 1, 107.284, 107.284, 107.294, 0.01, 17, 107.294, 108.025, 0.731, 1885, 0, 108.025, 110.23, 2.204, 4409,     2.945,
 721, 1, 109.444, 109.444, 109.518, 0.074, 131, 109.518, 110.257, 0.739, 1713, 0, 110.257, 110.312, 0.056, 106,     0.868,
 722, 1, 109.47, 109.47, 109.532, 0.062, 7, 109.532, 110.497, 0.966, 1554, 0, 110.497, 110.525, 0.028, 55,     1.055,
 716, 1, 108.822, 108.822, 108.971, 0.149, 98, 108.971, 109.705, 0.733, 1792, 0, 109.705, 110.737, 1.032, 2065,     1.915,
 724, 1, 110.158, 110.158, 110.199, 0.04, 81, 110.199, 110.934, 0.736, 1201, 0, 110.934, 110.934, 0, 14,     0.776,
 723, 1, 110.056, 110.056, 110.074, 0.017, 46, 110.074, 110.915, 0.842, 1814, 0, 110.915, 110.945, 0.03, 58,     0.889,
 725, 1, 110.199, 110.199, 110.246, 0.048, 79, 110.246, 110.989, 0.743, 1073, 0, 110.989, 111.048, 0.059, 118,     0.850,
 726, 1, 110.423, 110.423, 110.433, 0.01, 1, 110.433, 111.184, 0.752, 1163, 0, 111.184, 111.194, 0.01, 1,     0.772,
 727, 1, 110.652, 110.652, 110.849, 0.197, 396, 110.849, 111.578, 0.729, 1227, 0, 111.578, 111.588, 0.01, 18,     0.936,
 729, 1, 110.736, 110.736, 110.894, 0.158, 50, 110.894, 111.631, 0.737, 1634, 0, 111.631, 111.648, 0.016, 33,     0.912,
 728, 1, 110.694, 110.694, 110.869, 0.176, 34, 110.869, 111.807, 0.938, 1373, 0, 111.807, 111.837, 0.03, 47,     1.144,
 730, 1, 110.969, 110.969, 111.146, 0.178, 338, 111.146, 111.876, 0.73, 1571, 0, 111.876, 111.957, 0.081, 161,     0.988,
 732, 1, 111.229, 111.229, 111.29, 0.061, 122, 111.29, 112.022, 0.732, 2038, 0, 112.022, 112.046, 0.024, 48,     0.817,
 733, 1, 111.317, 111.317, 111.43, 0.113, 227, 111.43, 112.163, 0.733, 1629, 0, 112.163, 112.173, 0.01, 2,     0.856,
 731, 1, 111.151, 111.151, 111.16, 0.01, 28, 111.16, 112.057, 0.897, 1807, 0, 112.057, 112.183, 0.126, 247,     1.032,
 734, 1, 111.345, 111.345, 111.455, 0.11, 236, 111.455, 112.321, 0.866, 1645, 0, 112.321, 112.377, 0.056, 112,     1.032,
 715, 1, 108.432, 108.432, 111.24, 2.808, 5626, 111.24, 112.413, 1.172, 946, 0, 112.413, 112.441, 0.028, 57,     4.009,
 735, 1, 111.716, 111.716, 111.742, 0.026, 52, 111.742, 112.459, 0.717, 1422, 0, 112.459, 112.47, 0.011, 22,     0.754,
 737, 1, 112.034, 112.034, 112.046, 0.011, 28, 112.046, 112.762, 0.717, 1883, 0, 112.762, 112.774, 0.012, 24,     0.740,
 739, 1, 112.269, 112.269, 112.496, 0.228, 13, 112.496, 113.219, 0.723, 1449, 0, 113.219, 113.23, 0.01, 10,     0.961,
 738, 1, 112.261, 112.261, 112.482, 0.221, 446, 112.482, 113.199, 0.717, 1380, 0, 113.199, 113.244, 0.044, 89,     0.983,
 740, 1, 112.306, 112.306, 112.602, 0.296, 211, 112.602, 113.331, 0.729, 1220, 0, 113.331, 113.344, 0.013, 27,     1.038,
 741, 1, 112.689, 112.689, 112.699, 0.01, 8, 112.699, 113.465, 0.767, 1545, 0, 113.465, 113.475, 0.01, 9,     0.787,
 742, 1, 112.743, 112.743, 112.766, 0.023, 46, 112.766, 113.498, 0.732, 1743, 0, 113.498, 113.508, 0.01, 7,     0.765,
 736, 1, 111.91, 111.91, 112.795, 0.884, 1769, 112.795, 113.729, 0.935, 1583, 0, 113.729, 113.834, 0.105, 209,     1.923,
 743, 1, 112.993, 112.993, 113.023, 0.03, 40, 113.023, 113.943, 0.92, 1665, 0, 113.943, 113.974, 0.031, 62,     0.981,
 746, 1, 113.214, 113.214, 113.373, 0.159, 338, 113.373, 114.092, 0.719, 1368, 0, 114.092, 114.114, 0.022, 44,     0.900,
 747, 1, 113.241, 113.241, 113.407, 0.166, 30, 113.407, 114.141, 0.734, 1784, 0, 114.141, 114.151, 0.01, 11,     0.910,
 748, 1, 113.273, 113.273, 113.454, 0.181, 86, 113.454, 114.178, 0.723, 1216, 0, 114.178, 114.22, 0.042, 85,     0.947,
 744, 1, 113.023, 113.023, 113.495, 0.472, 906, 113.495, 114.352, 0.857, 1329, 0, 114.352, 114.66, 0.308, 616,     1.637,
