Starting CloudSim SDN...
Initialising...
Starting CloudSim version 7.0
0.0: NOS is starting...
0.0: Datacenter_0 is starting...
Entities started.
0.0: NOS: Starting deploying application..
18856.0: VMs are in different hosts:h_9_2(9)->h_9_1(8)
18856.0: VMs are in different hosts:h_8_7(10)->h_8_8(11)
18856.0: VMs are in different hosts:h_8_8(11)->h_8_7(10)
18856.0: VMs are in different hosts:h_8_8(11)->h_8_9(12)
18856.0: VMs are in different hosts:h_8_9(12)->h_8_8(11)
18856.0: VMs are in different hosts:h_8_7(10)->h_8_8(11)
18856.0: VMs are in different hosts:h_8_8(11)->h_8_7(10)
18856.0: VMs are in different hosts:h_8_8(11)->h_8_9(12)
18856.0: VMs are in different hosts:h_8_9(12)->h_8_8(11)
18856.0: VMs are in different hosts:h_8_5(13)->h_8_6(14)
18856.0: VMs are in different hosts:h_8_6(14)->h_8_5(13)
18856.0: VMs are in different hosts:h_8_5(13)->h_8_6(14)
18856.0: VMs are in different hosts:h_8_6(14)->h_8_5(13)
18856.0: VMs are in different hosts:h_8_3(18)->h_8_1(15)
18856.0: VMs are in different hosts:h_8_1(15)->h_8_3(18)
18856.0: VMs are in different hosts:h_8_2(16)->h_8_1(15)
18856.0: VMs are in different hosts:h_8_1(15)->h_8_2(16)
18856.0: VMs are in different hosts:h_8_2(16)->h_8_4(17)
18856.0: VMs are in different hosts:h_8_4(17)->h_8_2(16)
18856.0: VMs are in different hosts:h_8_2(16)->h_8_1(15)
18856.0: VMs are in different hosts:h_8_1(15)->h_8_2(16)
18856.0: VMs are in different hosts:h_8_2(16)->h_8_4(17)
18856.0: VMs are in different hosts:h_8_4(17)->h_8_2(16)
18856.0: VMs are in different hosts:h_8_3(18)->h_8_1(15)
18856.0: VMs are in different hosts:h_8_1(15)->h_8_3(18)
18856.0: VMs are in different hosts:h_7_9(19)->h_8_0(20)
18856.0: VMs are in different hosts:h_8_0(20)->h_7_9(19)
18856.0: VMs are in different hosts:h_7_9(19)->h_8_0(20)
18856.0: VMs are in different hosts:h_8_0(20)->h_7_9(19)
18856.0: VMs are in different hosts:h_7_6(21)->h_7_7(22)
18856.0: VMs are in different hosts:h_7_7(22)->h_7_6(21)
18856.0: VMs are in different hosts:h_7_7(22)->h_7_8(23)
18856.0: VMs are in different hosts:h_7_6(21)->h_7_7(22)
18856.0: VMs are in different hosts:h_7_8(23)->h_7_7(22)
18856.0: VMs are in different hosts:h_7_7(22)->h_7_6(21)
18856.0: VMs are in different hosts:h_7_7(22)->h_7_8(23)
18856.0: VMs are in different hosts:h_7_8(23)->h_7_7(22)
18856.0: VMs are in different hosts:h_7_1(24)->h_7_2(25)
18856.0: VMs are in different hosts:h_7_1(24)->h_7_3(27)
18856.0: VMs are in different hosts:h_7_2(25)->h_7_1(24)
18856.0: VMs are in different hosts:h_7_3(27)->h_7_1(24)
18856.0: VMs are in different hosts:h_7_1(24)->h_7_2(25)
18856.0: VMs are in different hosts:h_7_4(26)->h_7_2(25)
18856.0: VMs are in different hosts:h_7_2(25)->h_7_1(24)
18856.0: VMs are in different hosts:h_7_2(25)->h_7_4(26)
18856.0: VMs are in different hosts:h_7_4(26)->h_7_2(25)
18856.0: VMs are in different hosts:h_7_2(25)->h_7_4(26)
18856.0: VMs are in different hosts:h_7_1(24)->h_7_3(27)
18856.0: VMs are in different hosts:h_7_3(27)->h_7_1(24)
18856.0: VMs are in different hosts:h_6_8(29)->h_6_9(30)
18856.0: VMs are in different hosts:h_6_9(30)->h_6_8(29)
18856.0: VMs are in different hosts:h_6_8(29)->h_6_9(30)
18856.0: VMs are in different hosts:h_6_9(30)->h_7_0(31)
18856.0: VMs are in different hosts:h_7_0(31)->h_6_9(30)
18856.0: VMs are in different hosts:h_6_9(30)->h_6_8(29)
18856.0: VMs are in different hosts:h_7_0(31)->h_6_9(30)
18856.0: VMs are in different hosts:h_6_9(30)->h_7_0(31)
18856.0: VMs are in different hosts:h_6_5(32)->h_6_6(33)
18856.0: VMs are in different hosts:h_6_6(33)->h_6_5(32)
18856.0: VMs are in different hosts:h_6_7(34)->h_6_6(33)
18856.0: VMs are in different hosts:h_6_5(32)->h_6_6(33)
18856.0: VMs are in different hosts:h_6_6(33)->h_6_5(32)
18856.0: VMs are in different hosts:h_6_6(33)->h_6_7(34)
18856.0: VMs are in different hosts:h_6_7(34)->h_6_6(33)
18856.0: VMs are in different hosts:h_6_6(33)->h_6_7(34)
18856.0: VMs are in different hosts:h_6_4(35)->h_9_4(38)
18856.0: VMs are in different hosts:h_9_4(38)->h_6_4(35)
18856.0: VMs are in different hosts:h_9_3(36)->h_6_4(35)
18856.0: VMs are in different hosts:h_6_4(35)->h_9_3(36)
18856.0: VMs are in different hosts:h_9_3(36)->h_9_5(37)
18856.0: VMs are in different hosts:h_9_5(37)->h_9_3(36)
18856.0: VMs are in different hosts:h_9_3(36)->h_6_4(35)
18856.0: VMs are in different hosts:h_6_4(35)->h_9_3(36)
18856.0: VMs are in different hosts:h_9_3(36)->h_9_5(37)
18856.0: VMs are in different hosts:h_9_5(37)->h_9_3(36)
18856.0: VMs are in different hosts:h_6_4(35)->h_9_4(38)
18856.0: VMs are in different hosts:h_9_4(38)->h_6_4(35)
21246.0: NOS: VM Created: VM #43 (firewall12) in (h_6_3) in h_6_3
21246.0: VMs are in different hosts:h_9_6(0)->h_9_7(1)
21246.0: VMs are in different hosts:h_9_8(3)->h_9_6(0)
21246.0: VMs are in different hosts:h_9_6(0)->h_9_8(3)
21246.0: VMs are in different hosts:h_9_7(1)->h_9_6(0)
21246.0: VMs are in different hosts:h_9_6(0)->h_9_7(1)
21246.0: VMs are in different hosts:h_9_7(1)->h_9_9(2)
21246.0: VMs are in different hosts:h_9_9(2)->h_9_7(1)
21246.0: VMs are in different hosts:h_9_7(1)->h_9_6(0)
21246.0: VMs are in different hosts:h_9_7(1)->h_9_9(2)
21246.0: VMs are in different hosts:h_9_9(2)->h_9_7(1)
21246.0: VMs are in different hosts:h_9_6(0)->h_9_8(3)
21246.0: VMs are in different hosts:h_9_8(3)->h_9_6(0)
21246.0: VMs are in different hosts:h_9_1(8)->h_9_0(7)
21246.0: VMs are in different hosts:h_9_0(7)->h_9_1(8)
21246.0: VMs are in different hosts:h_9_1(8)->h_9_2(9)
21246.0: VMs are in different hosts:h_9_2(9)->h_9_1(8)
21246.0: VMs are in different hosts:h_9_0(7)->h_9_1(8)
21246.0: VMs are in different hosts:h_9_1(8)->h_9_0(7)
21246.0: VMs are in different hosts:h_9_1(8)->h_9_2(9)
21246.0: VMs are in different hosts:h_9_2(9)->h_9_1(8)
21246.0: VMs are in different hosts:h_8_7(10)->h_8_8(11)
21246.0: VMs are in different hosts:h_8_8(11)->h_8_7(10)
21246.0: VMs are in different hosts:h_8_8(11)->h_8_9(12)
21246.0: VMs are in different hosts:h_8_9(12)->h_8_8(11)
21246.0: VMs are in different hosts:h_8_7(10)->h_8_8(11)
21246.0: VMs are in different hosts:h_8_8(11)->h_8_7(10)
21246.0: VMs are in different hosts:h_8_8(11)->h_8_9(12)
21246.0: VMs are in different hosts:h_8_9(12)->h_8_8(11)
21246.0: VMs are in different hosts:h_8_5(13)->h_8_6(14)
21246.0: VMs are in different hosts:h_8_6(14)->h_8_5(13)
21246.0: VMs are in different hosts:h_8_5(13)->h_8_6(14)
21246.0: VMs are in different hosts:h_8_6(14)->h_8_5(13)
21246.0: VMs are in different hosts:h_8_3(18)->h_8_1(15)
21246.0: VMs are in different hosts:h_8_1(15)->h_8_3(18)
21246.0: VMs are in different hosts:h_8_2(16)->h_8_1(15)
21246.0: VMs are in different hosts:h_8_1(15)->h_8_2(16)
21246.0: VMs are in different hosts:h_8_2(16)->h_8_4(17)
21246.0: VMs are in different hosts:h_8_4(17)->h_8_2(16)
21246.0: VMs are in different hosts:h_8_2(16)->h_8_1(15)
21246.0: VMs are in different hosts:h_8_1(15)->h_8_2(16)
21246.0: VMs are in different hosts:h_8_2(16)->h_8_4(17)
21246.0: VMs are in different hosts:h_8_4(17)->h_8_2(16)
21246.0: VMs are in different hosts:h_8_3(18)->h_8_1(15)
21246.0: VMs are in different hosts:h_8_1(15)->h_8_3(18)
21246.0: VMs are in different hosts:h_7_9(19)->h_8_0(20)
21246.0: VMs are in different hosts:h_8_0(20)->h_7_9(19)
21246.0: VMs are in different hosts:h_7_9(19)->h_8_0(20)
21246.0: VMs are in different hosts:h_8_0(20)->h_7_9(19)
21246.0: VMs are in different hosts:h_7_6(21)->h_7_7(22)
21246.0: VMs are in different hosts:h_7_7(22)->h_7_6(21)
21246.0: VMs are in different hosts:h_7_7(22)->h_7_8(23)
21246.0: VMs are in different hosts:h_7_6(21)->h_7_7(22)
21246.0: VMs are in different hosts:h_7_8(23)->h_7_7(22)
21246.0: VMs are in different hosts:h_7_7(22)->h_7_6(21)
21246.0: VMs are in different hosts:h_7_7(22)->h_7_8(23)
21246.0: VMs are in different hosts:h_7_8(23)->h_7_7(22)
21246.0: VMs are in different hosts:h_7_1(24)->h_7_2(25)
21246.0: VMs are in different hosts:h_7_1(24)->h_7_3(27)
21246.0: VMs are in different hosts:h_7_2(25)->h_7_1(24)
21246.0: VMs are in different hosts:h_7_3(27)->h_7_1(24)
21246.0: VMs are in different hosts:h_7_1(24)->h_7_2(25)
21246.0: VMs are in different hosts:h_7_4(26)->h_7_2(25)
21246.0: VMs are in different hosts:h_7_2(25)->h_7_1(24)
21246.0: VMs are in different hosts:h_7_2(25)->h_7_4(26)
21246.0: VMs are in different hosts:h_7_4(26)->h_7_2(25)
21246.0: VMs are in different hosts:h_7_2(25)->h_7_4(26)
21246.0: VMs are in different hosts:h_7_1(24)->h_7_3(27)
21246.0: VMs are in different hosts:h_7_3(27)->h_7_1(24)
21246.0: VMs are in different hosts:h_6_8(29)->h_6_9(30)
21246.0: VMs are in different hosts:h_6_9(30)->h_6_8(29)
21246.0: VMs are in different hosts:h_6_8(29)->h_6_9(30)
21246.0: VMs are in different hosts:h_6_9(30)->h_7_0(31)
21246.0: VMs are in different hosts:h_7_0(31)->h_6_9(30)
21246.0: VMs are in different hosts:h_6_9(30)->h_6_8(29)
21246.0: VMs are in different hosts:h_7_0(31)->h_6_9(30)
21246.0: VMs are in different hosts:h_6_9(30)->h_7_0(31)
21246.0: VMs are in different hosts:h_6_5(32)->h_6_6(33)
21246.0: VMs are in different hosts:h_6_6(33)->h_6_5(32)
21246.0: VMs are in different hosts:h_6_7(34)->h_6_6(33)
21246.0: VMs are in different hosts:h_6_5(32)->h_6_6(33)
21246.0: VMs are in different hosts:h_6_6(33)->h_6_5(32)
21246.0: VMs are in different hosts:h_6_6(33)->h_6_7(34)
21246.0: VMs are in different hosts:h_6_7(34)->h_6_6(33)
21246.0: VMs are in different hosts:h_6_6(33)->h_6_7(34)
21246.0: VMs are in different hosts:h_6_4(35)->h_9_4(38)
21246.0: VMs are in different hosts:h_9_4(38)->h_6_4(35)
21246.0: VMs are in different hosts:h_9_3(36)->h_6_4(35)
21246.0: VMs are in different hosts:h_6_4(35)->h_9_3(36)
21246.0: VMs are in different hosts:h_9_3(36)->h_9_5(37)
21246.0: VMs are in different hosts:h_9_5(37)->h_9_3(36)
21246.0: VMs are in different hosts:h_9_3(36)->h_6_4(35)
21246.0: VMs are in different hosts:h_6_4(35)->h_9_3(36)
21246.0: VMs are in different hosts:h_9_3(36)->h_9_5(37)
21246.0: VMs are in different hosts:h_9_5(37)->h_9_3(36)
21246.0: VMs are in different hosts:h_6_4(35)->h_9_4(38)
21246.0: VMs are in different hosts:h_9_4(38)->h_6_4(35)
21246.0: VMs are in different hosts:h_6_1(42)->h_5_9(39)
21246.0: VMs are in different hosts:h_6_0(40)->h_5_9(39)
21246.0: VMs are in different hosts:h_5_9(39)->h_6_0(40)
21246.0: VMs are in different hosts:h_5_9(39)->h_6_1(42)
21246.0: VMs are in different hosts:h_6_0(40)->h_6_2(41)
21246.0: VMs are in different hosts:h_6_2(41)->h_6_0(40)
21246.0: VMs are in different hosts:h_6_0(40)->h_5_9(39)
21246.0: VMs are in different hosts:h_5_9(39)->h_6_0(40)
21246.0: VMs are in different hosts:h_6_0(40)->h_6_2(41)
21246.0: VMs are in different hosts:h_6_2(41)->h_6_0(40)
21246.0: VMs are in different hosts:h_6_1(42)->h_5_9(39)
21246.0: VMs are in different hosts:h_5_9(39)->h_6_1(42)
21246.0: NOS: VM Created: VM #41 (db12) in (h_6_2) in h_6_2
21246.0: VMs are in different hosts:h_9_6(0)->h_9_7(1)
21246.0: VMs are in different hosts:h_9_8(3)->h_9_6(0)
21246.0: VMs are in different hosts:h_9_6(0)->h_9_8(3)
21246.0: VMs are in different hosts:h_9_7(1)->h_9_6(0)
21246.0: VMs are in different hosts:h_9_6(0)->h_9_7(1)
21246.0: VMs are in different hosts:h_9_7(1)->h_9_9(2)
21246.0: VMs are in different hosts:h_9_9(2)->h_9_7(1)
21246.0: VMs are in different hosts:h_9_7(1)->h_9_6(0)
21246.0: VMs are in different hosts:h_9_7(1)->h_9_9(2)
21246.0: VMs are in different hosts:h_9_9(2)->h_9_7(1)
21246.0: VMs are in different hosts:h_9_6(0)->h_9_8(3)
21246.0: VMs are in different hosts:h_9_8(3)->h_9_6(0)
21246.0: VMs are in different hosts:h_9_1(8)->h_9_0(7)
21246.0: VMs are in different hosts:h_9_0(7)->h_9_1(8)
21246.0: VMs are in different hosts:h_9_1(8)->h_9_2(9)
21246.0: VMs are in different hosts:h_9_2(9)->h_9_1(8)
21246.0: VMs are in different hosts:h_9_0(7)->h_9_1(8)
21246.0: VMs are in different hosts:h_9_1(8)->h_9_0(7)
21246.0: VMs are in different hosts:h_9_1(8)->h_9_2(9)
21246.0: VMs are in different hosts:h_9_2(9)->h_9_1(8)
21246.0: VMs are in different hosts:h_8_7(10)->h_8_8(11)
21246.0: VMs are in different hosts:h_8_8(11)->h_8_7(10)
21246.0: VMs are in different hosts:h_8_8(11)->h_8_9(12)
21246.0: VMs are in different hosts:h_8_9(12)->h_8_8(11)
21246.0: VMs are in different hosts:h_8_7(10)->h_8_8(11)
21246.0: VMs are in different hosts:h_8_8(11)->h_8_7(10)
21246.0: VMs are in different hosts:h_8_8(11)->h_8_9(12)
21246.0: VMs are in different hosts:h_8_9(12)->h_8_8(11)
21246.0: VMs are in different hosts:h_8_5(13)->h_8_6(14)
21246.0: VMs are in different hosts:h_8_6(14)->h_8_5(13)
21246.0: VMs are in different hosts:h_8_5(13)->h_8_6(14)
21246.0: VMs are in different hosts:h_8_6(14)->h_8_5(13)
21246.0: VMs are in different hosts:h_8_3(18)->h_8_1(15)
21246.0: VMs are in different hosts:h_8_1(15)->h_8_3(18)
21246.0: VMs are in different hosts:h_8_2(16)->h_8_1(15)
21246.0: VMs are in different hosts:h_8_1(15)->h_8_2(16)
21246.0: VMs are in different hosts:h_8_2(16)->h_8_4(17)
21246.0: VMs are in different hosts:h_8_4(17)->h_8_2(16)
21246.0: VMs are in different hosts:h_8_2(16)->h_8_1(15)
21246.0: VMs are in different hosts:h_8_1(15)->h_8_2(16)
21246.0: VMs are in different hosts:h_8_2(16)->h_8_4(17)
21246.0: VMs are in different hosts:h_8_4(17)->h_8_2(16)
21246.0: VMs are in different hosts:h_8_3(18)->h_8_1(15)
21246.0: VMs are in different hosts:h_8_1(15)->h_8_3(18)
21246.0: VMs are in different hosts:h_7_9(19)->h_8_0(20)
21246.0: VMs are in different hosts:h_8_0(20)->h_7_9(19)
21246.0: VMs are in different hosts:h_7_9(19)->h_8_0(20)
21246.0: VMs are in different hosts:h_8_0(20)->h_7_9(19)
21246.0: VMs are in different hosts:h_7_6(21)->h_7_7(22)
21246.0: VMs are in different hosts:h_7_7(22)->h_7_6(21)
21246.0: VMs are in different hosts:h_7_7(22)->h_7_8(23)
21246.0: VMs are in different hosts:h_7_6(21)->h_7_7(22)
21246.0: VMs are in different hosts:h_7_8(23)->h_7_7(22)
21246.0: VMs are in different hosts:h_7_7(22)->h_7_6(21)
21246.0: VMs are in different hosts:h_7_7(22)->h_7_8(23)
21246.0: VMs are in different hosts:h_7_8(23)->h_7_7(22)
21246.0: VMs are in different hosts:h_7_1(24)->h_7_2(25)
21246.0: VMs are in different hosts:h_7_1(24)->h_7_3(27)
21246.0: VMs are in different hosts:h_7_2(25)->h_7_1(24)
21246.0: VMs are in different hosts:h_7_3(27)->h_7_1(24)
21246.0: VMs are in different hosts:h_7_1(24)->h_7_2(25)
21246.0: VMs are in different hosts:h_7_4(26)->h_7_2(25)
21246.0: VMs are in different hosts:h_7_2(25)->h_7_1(24)
21246.0: VMs are in different hosts:h_7_2(25)->h_7_4(26)
21246.0: VMs are in different hosts:h_7_4(26)->h_7_2(25)
21246.0: VMs are in different hosts:h_7_2(25)->h_7_4(26)
21246.0: VMs are in different hosts:h_7_1(24)->h_7_3(27)
21246.0: VMs are in different hosts:h_7_3(27)->h_7_1(24)
21246.0: VMs are in different hosts:h_6_8(29)->h_6_9(30)
21246.0: VMs are in different hosts:h_6_9(30)->h_6_8(29)
21246.0: VMs are in different hosts:h_6_8(29)->h_6_9(30)
21246.0: VMs are in different hosts:h_6_9(30)->h_7_0(31)
21246.0: VMs are in different hosts:h_7_0(31)->h_6_9(30)
21246.0: VMs are in different hosts:h_6_9(30)->h_6_8(29)
21246.0: VMs are in different hosts:h_7_0(31)->h_6_9(30)
21246.0: VMs are in different hosts:h_6_9(30)->h_7_0(31)
21246.0: VMs are in different hosts:h_6_5(32)->h_6_6(33)
21246.0: VMs are in different hosts:h_6_6(33)->h_6_5(32)
21246.0: VMs are in different hosts:h_6_7(34)->h_6_6(33)
21246.0: VMs are in different hosts:h_6_5(32)->h_6_6(33)
21246.0: VMs are in different hosts:h_6_6(33)->h_6_5(32)
21246.0: VMs are in different hosts:h_6_6(33)->h_6_7(34)
21246.0: VMs are in different hosts:h_6_7(34)->h_6_6(33)
21246.0: VMs are in different hosts:h_6_6(33)->h_6_7(34)
21246.0: VMs are in different hosts:h_6_4(35)->h_9_4(38)
21246.0: VMs are in different hosts:h_9_4(38)->h_6_4(35)
21246.0: VMs are in different hosts:h_9_3(36)->h_6_4(35)
21246.0: VMs are in different hosts:h_6_4(35)->h_9_3(36)
21246.0: VMs are in different hosts:h_9_3(36)->h_9_5(37)
21246.0: VMs are in different hosts:h_9_5(37)->h_9_3(36)
21246.0: VMs are in different hosts:h_9_3(36)->h_6_4(35)
21246.0: VMs are in different hosts:h_6_4(35)->h_9_3(36)
21246.0: VMs are in different hosts:h_9_3(36)->h_9_5(37)
21246.0: VMs are in different hosts:h_9_5(37)->h_9_3(36)
21246.0: VMs are in different hosts:h_6_4(35)->h_9_4(38)
21246.0: VMs are in different hosts:h_9_4(38)->h_6_4(35)
21246.0: VMs are in different hosts:h_6_1(42)->h_5_9(39)
21246.0: VMs are in different hosts:h_6_0(40)->h_5_9(39)
21246.0: VMs are in different hosts:h_5_9(39)->h_6_0(40)
21246.0: VMs are in different hosts:h_5_9(39)->h_6_1(42)
21246.0: VMs are in different hosts:h_6_0(40)->h_6_2(41)
21246.0: VMs are in different hosts:h_6_2(41)->h_6_0(40)
21246.0: VMs are in different hosts:h_6_0(40)->h_5_9(39)
21246.0: VMs are in different hosts:h_5_9(39)->h_6_0(40)
21246.0: VMs are in different hosts:h_6_0(40)->h_6_2(41)
21246.0: VMs are in different hosts:h_6_2(41)->h_6_0(40)
21246.0: VMs are in different hosts:h_6_1(42)->h_5_9(39)
21246.0: VMs are in different hosts:h_5_9(39)->h_6_1(42)
21246.0: NOS: VM Created: VM #42 (proxy12) in (h_6_1) in h_6_1
21246.0: VMs are in different hosts:h_9_6(0)->h_9_7(1)
21246.0: VMs are in different hosts:h_9_8(3)->h_9_6(0)
21246.0: VMs are in different hosts:h_9_6(0)->h_9_8(3)
21246.0: VMs are in different hosts:h_9_7(1)->h_9_6(0)
21246.0: VMs are in different hosts:h_9_6(0)->h_9_7(1)
21246.0: VMs are in different hosts:h_9_7(1)->h_9_9(2)
21246.0: VMs are in different hosts:h_9_9(2)->h_9_7(1)
21246.0: VMs are in different hosts:h_9_7(1)->h_9_6(0)
21246.0: VMs are in different hosts:h_9_7(1)->h_9_9(2)
21246.0: VMs are in different hosts:h_9_9(2)->h_9_7(1)
21246.0: VMs are in different hosts:h_9_6(0)->h_9_8(3)
21246.0: VMs are in different hosts:h_9_8(3)->h_9_6(0)
21246.0: VMs are in different hosts:h_9_1(8)->h_9_0(7)
21246.0: VMs are in different hosts:h_9_0(7)->h_9_1(8)
21246.0: VMs are in different hosts:h_9_1(8)->h_9_2(9)
21246.0: VMs are in different hosts:h_9_2(9)->h_9_1(8)
21246.0: VMs are in different hosts:h_9_0(7)->h_9_1(8)
21246.0: VMs are in different hosts:h_9_1(8)->h_9_0(7)
21246.0: VMs are in different hosts:h_9_1(8)->h_9_2(9)
21246.0: VMs are in different hosts:h_9_2(9)->h_9_1(8)
21246.0: VMs are in different hosts:h_8_7(10)->h_8_8(11)
21246.0: VMs are in different hosts:h_8_8(11)->h_8_7(10)
21246.0: VMs are in different hosts:h_8_8(11)->h_8_9(12)
21246.0: VMs are in different hosts:h_8_9(12)->h_8_8(11)
21246.0: VMs are in different hosts:h_8_7(10)->h_8_8(11)
21246.0: VMs are in different hosts:h_8_8(11)->h_8_7(10)
21246.0: VMs are in different hosts:h_8_8(11)->h_8_9(12)
21246.0: VMs are in different hosts:h_8_9(12)->h_8_8(11)
21246.0: VMs are in different hosts:h_8_5(13)->h_8_6(14)
21246.0: VMs are in different hosts:h_8_6(14)->h_8_5(13)
21246.0: VMs are in different hosts:h_8_5(13)->h_8_6(14)
21246.0: VMs are in different hosts:h_8_6(14)->h_8_5(13)
21246.0: VMs are in different hosts:h_8_3(18)->h_8_1(15)
21246.0: VMs are in different hosts:h_8_1(15)->h_8_3(18)
21246.0: VMs are in different hosts:h_8_2(16)->h_8_1(15)
21246.0: VMs are in different hosts:h_8_1(15)->h_8_2(16)
21246.0: VMs are in different hosts:h_8_2(16)->h_8_4(17)
21246.0: VMs are in different hosts:h_8_4(17)->h_8_2(16)
21246.0: VMs are in different hosts:h_8_2(16)->h_8_1(15)
21246.0: VMs are in different hosts:h_8_1(15)->h_8_2(16)
21246.0: VMs are in different hosts:h_8_2(16)->h_8_4(17)
21246.0: VMs are in different hosts:h_8_4(17)->h_8_2(16)
21246.0: VMs are in different hosts:h_8_3(18)->h_8_1(15)
21246.0: VMs are in different hosts:h_8_1(15)->h_8_3(18)
21246.0: VMs are in different hosts:h_7_9(19)->h_8_0(20)
21246.0: VMs are in different hosts:h_8_0(20)->h_7_9(19)
21246.0: VMs are in different hosts:h_7_9(19)->h_8_0(20)
21246.0: VMs are in different hosts:h_8_0(20)->h_7_9(19)
21246.0: VMs are in different hosts:h_7_6(21)->h_7_7(22)
21246.0: VMs are in different hosts:h_7_7(22)->h_7_6(21)
21246.0: VMs are in different hosts:h_7_7(22)->h_7_8(23)
21246.0: VMs are in different hosts:h_7_6(21)->h_7_7(22)
21246.0: VMs are in different hosts:h_7_8(23)->h_7_7(22)
21246.0: VMs are in different hosts:h_7_7(22)->h_7_6(21)
21246.0: VMs are in different hosts:h_7_7(22)->h_7_8(23)
21246.0: VMs are in different hosts:h_7_8(23)->h_7_7(22)
21246.0: VMs are in different hosts:h_7_1(24)->h_7_2(25)
21246.0: VMs are in different hosts:h_7_1(24)->h_7_3(27)
21246.0: VMs are in different hosts:h_7_2(25)->h_7_1(24)
21246.0: VMs are in different hosts:h_7_3(27)->h_7_1(24)
21246.0: VMs are in different hosts:h_7_1(24)->h_7_2(25)
21246.0: VMs are in different hosts:h_7_4(26)->h_7_2(25)
21246.0: VMs are in different hosts:h_7_2(25)->h_7_1(24)
21246.0: VMs are in different hosts:h_7_2(25)->h_7_4(26)
21246.0: VMs are in different hosts:h_7_4(26)->h_7_2(25)
21246.0: VMs are in different hosts:h_7_2(25)->h_7_4(26)
21246.0: VMs are in different hosts:h_7_1(24)->h_7_3(27)
21246.0: VMs are in different hosts:h_7_3(27)->h_7_1(24)
21246.0: VMs are in different hosts:h_6_8(29)->h_6_9(30)
21246.0: VMs are in different hosts:h_6_9(30)->h_6_8(29)
21246.0: VMs are in different hosts:h_6_8(29)->h_6_9(30)
21246.0: VMs are in different hosts:h_6_9(30)->h_7_0(31)
21246.0: VMs are in different hosts:h_7_0(31)->h_6_9(30)
21246.0: VMs are in different hosts:h_6_9(30)->h_6_8(29)
21246.0: VMs are in different hosts:h_7_0(31)->h_6_9(30)
21246.0: VMs are in different hosts:h_6_9(30)->h_7_0(31)
21246.0: VMs are in different hosts:h_6_5(32)->h_6_6(33)
21246.0: VMs are in different hosts:h_6_6(33)->h_6_5(32)
21246.0: VMs are in different hosts:h_6_7(34)->h_6_6(33)
21246.0: VMs are in different hosts:h_6_5(32)->h_6_6(33)
21246.0: VMs are in different hosts:h_6_6(33)->h_6_5(32)
21246.0: VMs are in different hosts:h_6_6(33)->h_6_7(34)
21246.0: VMs are in different hosts:h_6_7(34)->h_6_6(33)
21246.0: VMs are in different hosts:h_6_6(33)->h_6_7(34)
21246.0: VMs are in different hosts:h_6_4(35)->h_9_4(38)
21246.0: VMs are in different hosts:h_9_4(38)->h_6_4(35)
21246.0: VMs are in different hosts:h_9_3(36)->h_6_4(35)
21246.0: VMs are in different hosts:h_6_4(35)->h_9_3(36)
21246.0: VMs are in different hosts:h_9_3(36)->h_9_5(37)
21246.0: VMs are in different hosts:h_9_5(37)->h_9_3(36)
21246.0: VMs are in different hosts:h_9_3(36)->h_6_4(35)
21246.0: VMs are in different hosts:h_6_4(35)->h_9_3(36)
21246.0: VMs are in different hosts:h_9_3(36)->h_9_5(37)
21246.0: VMs are in different hosts:h_9_5(37)->h_9_3(36)
21246.0: VMs are in different hosts:h_6_4(35)->h_9_4(38)
21246.0: VMs are in different hosts:h_9_4(38)->h_6_4(35)
21246.0: VMs are in different hosts:h_6_1(42)->h_5_9(39)
21246.0: VMs are in different hosts:h_6_0(40)->h_5_9(39)
21246.0: VMs are in different hosts:h_5_9(39)->h_6_0(40)
21246.0: VMs are in different hosts:h_5_9(39)->h_6_1(42)
21246.0: VMs are in different hosts:h_6_0(40)->h_6_2(41)
21246.0: VMs are in different hosts:h_6_2(41)->h_6_0(40)
21246.0: VMs are in different hosts:h_6_0(40)->h_5_9(39)
21246.0: VMs are in different hosts:h_5_9(39)->h_6_0(40)
21246.0: VMs are in different hosts:h_6_0(40)->h_6_2(41)
21246.0: VMs are in different hosts:h_6_2(41)->h_6_0(40)
21246.0: VMs are in different hosts:h_6_1(42)->h_5_9(39)
21246.0: VMs are in different hosts:h_5_9(39)->h_6_1(42)
21246.0: NOS: VM Created: VM #40 (app12) in (h_6_0) in h_6_0
21246.0: VMs are in different hosts:h_9_6(0)->h_9_7(1)
21246.0: VMs are in different hosts:h_9_8(3)->h_9_6(0)
21246.0: VMs are in different hosts:h_9_6(0)->h_9_8(3)
21246.0: VMs are in different hosts:h_9_7(1)->h_9_6(0)
21246.0: VMs are in different hosts:h_9_6(0)->h_9_7(1)
21246.0: VMs are in different hosts:h_9_7(1)->h_9_9(2)
21246.0: VMs are in different hosts:h_9_9(2)->h_9_7(1)
21246.0: VMs are in different hosts:h_9_7(1)->h_9_6(0)
21246.0: VMs are in different hosts:h_9_7(1)->h_9_9(2)
21246.0: VMs are in different hosts:h_9_9(2)->h_9_7(1)
21246.0: VMs are in different hosts:h_9_6(0)->h_9_8(3)
21246.0: VMs are in different hosts:h_9_8(3)->h_9_6(0)
21246.0: VMs are in different hosts:h_9_1(8)->h_9_0(7)
21246.0: VMs are in different hosts:h_9_0(7)->h_9_1(8)
21246.0: VMs are in different hosts:h_9_1(8)->h_9_2(9)
